date,CE02SHSM pCO2,CE02SHSM pH,CE07SHSM pCO2,CE07SHSM pH,GS01SUMO pCO2, GS01SUMO pH
2016-05-01 12:00:00,356.63,8.09753,266.574,8.18074,308.864,NaN
2016-05-01 13:00:00,365.573,8.08423,262.284,8.22455,309.257,NaN
2016-05-01 14:00:00,365.819,8.07127,258.393,8.18217,314.709,NaN
2016-05-01 15:00:00,362.667,8.08251,249.205,8.18345,308.522,NaN
2016-05-01 16:00:00,363.731,8.08203,249.299,8.19029,308.522,NaN
2016-05-01 17:00:00,359.718,8.07928,246.342,8.16716,307.806,NaN
2016-05-01 18:00:00,364.497,8.07089,240.621,8.17365,308.501,NaN
2016-05-01 19:00:00,366.472,8.07732,243.12,8.14667,308.753,NaN
2016-05-01 20:00:00,366.707,8.09328,243.97,8.18885,308.058,NaN
2016-05-01 21:00:00,367.715,8.09569,250.858,8.18929,307.837,NaN
2016-05-01 22:00:00,363.777,8.09468,256.24,8.20277,308.099,NaN
2016-05-01 23:00:00,364.855,8.10964,257.188,8.18419,310.698,NaN
2016-05-02 00:00:00,361.623,8.09268,261.828,8.14916,308.351,NaN
2016-05-02 01:00:00,355.181,8.10208,264.157,8.15288,308.582,NaN
2016-05-02 02:00:00,349.366,8.10344,259.33,8.22061,308.058,NaN
2016-05-02 03:00:00,357.778,8.09361,259.847,8.15124,308.089,NaN
2016-05-02 04:00:00,351.787,8.09426,258.247,8.14543,308.512,NaN
2016-05-02 05:00:00,346.778,8.0941,257.601,8.09845,307.756,NaN
2016-05-02 06:00:00,351.35,8.1085,258.835,8.16157,308.109,NaN
2016-05-02 07:00:00,354.972,8.09675,257.476,8.15892,308.351,NaN
2016-05-02 08:00:00,357.224,8.09592,252.099,8.16367,311.222,NaN
2016-05-02 09:00:00,349.039,8.09357,259.737,8.15446,308.713,NaN
2016-05-02 10:00:00,364.95,8.08815,257.025,8.15044,308.401,NaN
2016-05-02 11:00:00,368.309,8.09946,254.734,8.15414,308.139,NaN
2016-05-02 12:00:00,366.068,8.09665,249.81,8.14238,307.797,NaN
2016-05-02 13:00:00,365.049,8.09496,251.813,8.1425,308.109,NaN
2016-05-02 14:00:00,366.357,8.09271,256.487,8.15142,307.636,NaN
2016-05-02 15:00:00,360.075,8.075,261.838,8.15207,307.193,NaN
2016-05-02 16:00:00,354.052,8.0885,259.985,8.14398,307.867,NaN
2016-05-02 17:00:00,349.523,8.09039,263.467,8.15704,310.575,NaN
2016-05-02 18:00:00,349.863,8.08637,273.475,8.14673,307.676,NaN
2016-05-02 19:00:00,353.697,8.07845,277.229,8.15358,307.585,NaN
2016-05-02 20:00:00,349.649,8.0971,267.604,8.14045,307.636,NaN
2016-05-02 21:00:00,339.678,8.08294,271.218,8.16338,307.958,NaN
2016-05-02 22:00:00,348.929,8.08689,271.018,8.15998,308.22,NaN
2016-05-02 23:00:00,356.956,8.07891,272.431,8.16276,308.31,NaN
2016-05-03 00:00:00,369.834,8.07172,274.135,8.156,307.596,NaN
2016-05-03 01:00:00,376.369,8.08851,273.03,8.16101,307.555,NaN
2016-05-03 02:00:00,360.285,8.09394,272.861,8.15422,310.454,NaN
2016-05-03 03:00:00,355.471,8.08247,272.214,8.14317,307.062,NaN
2016-05-03 04:00:00,357.568,8.08716,268.243,8.11823,308.653,NaN
2016-05-03 05:00:00,360.325,8.07775,267.988,8.15288,308.069,NaN
2016-05-03 06:00:00,362.912,8.08879,266.602,8.15112,307.696,NaN
2016-05-03 07:00:00,366.703,8.08941,265.808,8.15575,307.485,NaN
2016-05-03 08:00:00,365.036,8.07493,255.907,8.14382,307.948,NaN
2016-05-03 09:00:00,354.123,8.08516,263.375,8.14682,307.676,NaN
2016-05-03 10:00:00,352.504,8.08409,262.175,8.16234,307.696,NaN
2016-05-03 11:00:00,351.998,8.07685,266.481,8.14693,310.203,NaN
2016-05-03 12:00:00,351.912,8.0856,266.741,8.15413,307.877,NaN
2016-05-03 13:00:00,351.473,8.10276,268.369,8.15432,307.364,NaN
2016-05-03 14:00:00,350.347,8.08956,269.897,8.1499,307.847,NaN
2016-05-03 15:00:00,344.648,8.08794,270.326,8.10297,307.807,NaN
2016-05-03 16:00:00,345.824,8.05973,267.994,8.1576,307.384,NaN
2016-05-03 17:00:00,351.862,8.06285,266.511,8.14543,308.34,NaN
2016-05-03 18:00:00,353.57,8.08305,265.153,8.15377,307.978,NaN
2016-05-03 19:00:00,354.414,8.08192,264.304,8.17053,308.179,NaN
2016-05-03 20:00:00,348.496,8.07326,255.17,8.16765,310.998,NaN
2016-05-03 21:00:00,338.938,8.07116,262.272,8.16075,307.857,NaN
2016-05-03 22:00:00,343.749,8.06316,261.734,8.14864,308.27,NaN
2016-05-03 23:00:00,337.785,8.05577,261.834,8.14497,307.847,NaN
2016-05-04 00:00:00,337.383,8.08846,261.15,8.14386,308.25,NaN
2016-05-04 01:00:00,336.645,8.11991,255.109,8.13825,308.29,NaN
2016-05-04 02:00:00,330.147,8.1288,254.088,8.11075,308.089,NaN
2016-05-04 03:00:00,324.26,8.14974,260.505,8.14447,308.21,NaN
2016-05-04 04:00:00,312.775,8.13714,266.421,8.14648,308.189,NaN
2016-05-04 05:00:00,303.765,8.11964,269.735,8.13771,310.935,NaN
2016-05-04 06:00:00,310.315,8.09646,263.472,8.15644,309.044,NaN
2016-05-04 07:00:00,317.121,8.13312,258.841,8.14662,309.396,NaN
2016-05-04 08:00:00,331.894,8.12315,251.765,8.14124,308.752,NaN
2016-05-04 09:00:00,324.17,8.1024,259.206,8.15584,309.142,NaN
2016-05-04 10:00:00,329.57,8.12719,255.121,8.10152,308.781,NaN
2016-05-04 11:00:00,331.668,8.11744,256.234,8.14473,309.371,NaN
2016-05-04 12:00:00,335.869,8.12092,257.196,8.14693,307.805,NaN
2016-05-04 13:00:00,340.142,8.11547,256.532,8.1458,308.999,NaN
2016-05-04 14:00:00,335.832,8.11327,256.75,8.19648,311.874,NaN
2016-05-04 15:00:00,347.742,8.11819,259.752,8.1508,308.806,NaN
2016-05-04 16:00:00,359.879,8.09701,259.017,8.13601,309.608,NaN
2016-05-04 17:00:00,369.076,8.07556,261.714,8.14691,308.696,NaN
2016-05-04 18:00:00,358.555,8.08437,262.583,8.13246,309.373,NaN
2016-05-04 19:00:00,356.314,8.09133,255.189,8.17178,308.832,NaN
2016-05-04 20:00:00,357.396,8.08942,247.857,8.16192,308.472,NaN
2016-05-04 21:00:00,352.69,8.08975,253.968,7.80185,307.858,NaN
2016-05-04 22:00:00,353.032,8.1044,254.558,8.16643,308.668,NaN
2016-05-04 23:00:00,344.819,8.10407,255.079,8.09858,311.803,NaN
2016-05-05 00:00:00,332.943,8.10825,255.019,8.13453,309.194,NaN
2016-05-05 01:00:00,324.427,8.12821,257.921,8.07358,308.629,NaN
2016-05-05 02:00:00,356.655,8.10333,256.63,8.14703,308.679,NaN
2016-05-05 03:00:00,368.287,8.07842,255.597,8.57612,309.658,NaN
2016-05-05 04:00:00,353.376,8.09252,255.077,8.16482,309.821,NaN
2016-05-05 05:00:00,374.546,8.0815,255.921,8.17976,309.265,NaN
2016-05-05 06:00:00,384.885,8.04965,248.759,8.22334,308.687,NaN
2016-05-05 07:00:00,383.511,8.05956,231.459,8.26696,309.447,NaN
2016-05-05 08:00:00,376.809,8.05176,215.523,8.28011,315.053,NaN
2016-05-05 09:00:00,370.034,8.06591,217.522,8.2044,308.543,NaN
2016-05-05 10:00:00,384.395,8.06295,216.794,8.21999,309.836,NaN
2016-05-05 11:00:00,380.603,8.06111,225.069,8.20064,308.923,NaN
2016-05-05 12:00:00,383.396,8.05963,233.002,8.19967,308.952,NaN
2016-05-05 13:00:00,379.112,8.07673,232.631,8.48145,309.083,NaN
2016-05-05 14:00:00,374.917,8.07034,227.302,8.22705,309.718,NaN
2016-05-05 15:00:00,374.148,8.07109,219.432,8.48823,309.241,NaN
2016-05-05 16:00:00,377.127,8.07154,210.042,8.2999,309.639,NaN
2016-05-05 17:00:00,381.776,8.06228,202.438,8.17409,311.942,NaN
2016-05-05 18:00:00,396.001,8.05848,192.812,8.39474,310.056,NaN
2016-05-05 19:00:00,395.46,8.05438,181.168,8.62107,308.557,NaN
2016-05-05 20:00:00,388.061,8.05711,219.388,8.41469,309.083,NaN
2016-05-05 21:00:00,372.975,8.06719,185.207,8.36283,308.686,NaN
2016-05-05 22:00:00,385.895,8.06281,177.948,8.63931,309.023,NaN
2016-05-05 23:00:00,387.518,8.07097,165.215,8.37034,309.797,NaN
2016-05-06 00:00:00,387.804,8.06101,152.673,8.3932,309.777,NaN
2016-05-06 01:00:00,393.903,8.05166,154.745,8.49801,309.241,NaN
2016-05-06 02:00:00,399.301,8.04319,167.124,8.41814,311.076,NaN
2016-05-06 03:00:00,406.997,8.03621,162.617,8.39017,307.992,NaN
2016-05-06 04:00:00,418.913,8.03115,163.317,8.33924,308.685,NaN
2016-05-06 05:00:00,404.66,8.03398,182.93,8.39535,308.685,NaN
2016-05-06 06:00:00,398.982,8.03981,179.727,8.32126,308.048,NaN
2016-05-06 07:00:00,398.198,8.05802,172.865,8.30783,309.03,NaN
2016-05-06 08:00:00,408.84,8.04261,172.875,8.2519,309.118,NaN
2016-05-06 09:00:00,405.016,8.03368,182.691,8.20236,308.829,NaN
2016-05-06 10:00:00,414.627,8.02005,191.98,8.35035,308.398,NaN
2016-05-06 11:00:00,409.243,8.02991,192.208,8.29522,311.577,NaN
2016-05-06 12:00:00,420.975,8.02397,192.915,8.25286,308.938,NaN
2016-05-06 13:00:00,419.849,8.02547,188.418,8.3691,308.809,NaN
2016-05-06 14:00:00,418.418,8.02682,201.925,8.30722,308.444,NaN
2016-05-06 15:00:00,411.785,8.03409,206.962,8.56415,309.269,NaN
2016-05-06 16:00:00,417.153,8.02837,201.368,8.30695,308.458,NaN
2016-05-06 17:00:00,422.729,8.027,195.348,8.33983,308.842,NaN
2016-05-06 18:00:00,412.423,8.03107,197.16,8.34355,309.073,NaN
2016-05-06 19:00:00,431.254,8.01811,197.595,8.35867,308.936,NaN
2016-05-06 20:00:00,444.428,8.02087,193.249,8.33823,311.152,NaN
2016-05-06 21:00:00,420.296,8.02045,187.064,8.34725,307.966,NaN
2016-05-06 22:00:00,437.856,8.0372,187.692,8.34493,308.267,NaN
2016-05-06 23:00:00,439.343,8.0558,201.166,8.36382,307.925,NaN
2016-05-07 00:00:00,435.015,8.00216,192.588,8.33726,307.977,NaN
2016-05-07 01:00:00,431.681,8.00828,194.765,8.31354,307.656,NaN
2016-05-07 02:00:00,439.572,8.01491,196.382,8.29651,308.62,NaN
2016-05-07 03:00:00,447.187,8.00123,199.629,8.31693,308.51,NaN
2016-05-07 04:00:00,440.722,7.99858,177.893,8.32082,308.801,NaN
2016-05-07 05:00:00,428.502,8.01411,175.573,8.33926,311.689,NaN
2016-05-07 06:00:00,423.826,8.01316,191.247,8.34353,308.933,NaN
2016-05-07 07:00:00,419.596,8.02104,195.585,8.24466,309.064,NaN
2016-05-07 08:00:00,426.685,8.02047,201.54,8.30745,309.004,NaN
2016-05-07 09:00:00,427.29,8.00438,215.627,8.18452,307.928,NaN
2016-05-07 10:00:00,433.174,8.01166,226.167,8.28789,307.887,NaN
2016-05-07 11:00:00,440.147,8.0049,224.224,8.13439,308.471,NaN
2016-05-07 12:00:00,449.744,8.00878,216.241,8.27165,308.259,NaN
2016-05-07 13:00:00,461.375,7.98663,219.577,8.3018,308.109,NaN
2016-05-07 14:00:00,474.146,7.97895,209.615,8.27014,311.015,NaN
2016-05-07 15:00:00,456.693,7.96386,200.749,8.36905,308.058,NaN
2016-05-07 16:00:00,443.557,7.99992,212.805,8.2008,308.742,NaN
2016-05-07 17:00:00,425.113,8.01265,214.436,8.30665,308.642,NaN
2016-05-07 18:00:00,428.165,8.01813,212.211,8.2711,308.743,NaN
2016-05-07 19:00:00,432.638,8.02729,210.835,8.29965,308.41,NaN
2016-05-07 20:00:00,432.007,8.02164,210.102,8.28356,308.29,NaN
2016-05-07 21:00:00,440.953,7.98726,213.757,8.27177,307.053,NaN
2016-05-07 22:00:00,420.291,7.99911,207.498,8.28777,307.686,NaN
2016-05-07 23:00:00,409.157,8.03039,211.309,8.29086,314.179,NaN
2016-05-08 00:00:00,468.95,7.99822,205.923,8.28741,308.612,NaN
2016-05-08 01:00:00,461.231,7.99871,195.756,8.29752,309.146,NaN
2016-05-08 02:00:00,457.475,7.98928,201.338,8.30348,308.703,NaN
2016-05-08 03:00:00,481.351,7.97075,206.325,8.29098,307.515,NaN
2016-05-08 04:00:00,515.995,7.92989,203.152,8.29948,307.505,NaN
2016-05-08 05:00:00,508.395,7.93226,215.122,8.29911,307.847,NaN
2016-05-08 06:00:00,490.362,7.93972,228.658,8.25845,308.139,NaN
2016-05-08 07:00:00,457.842,7.96974,230.665,8.27359,307.545,NaN
2016-05-08 08:00:00,448.409,7.98114,233.56,8.24184,310.595,NaN
2016-05-08 09:00:00,468.41,7.96199,239.551,8.17952,307.857,NaN
2016-05-08 10:00:00,491.347,7.95021,244.271,8.24298,308.008,NaN
2016-05-08 11:00:00,456.096,7.97672,240.035,8.30543,308.542,NaN
2016-05-08 12:00:00,470.069,7.98922,228.013,8.23739,307.958,NaN
2016-05-08 13:00:00,509.139,7.93761,223.833,8.27687,307.102,NaN
2016-05-08 14:00:00,527.794,7.92802,231.587,8.24511,307.053,NaN
2016-05-08 15:00:00,525.975,7.91907,269.175,8.23681,307.394,NaN
2016-05-08 16:00:00,538.425,7.9288,268.095,8.19594,308.351,NaN
2016-05-08 17:00:00,539.572,7.91745,253.93,8.20104,311.24,NaN
2016-05-08 18:00:00,535.458,7.9185,250.306,8.21899,308.22,NaN
2016-05-08 19:00:00,508.119,7.94344,251.002,8.22942,308.522,NaN
2016-05-08 20:00:00,517.254,7.9377,257.545,8.24053,308.421,NaN
2016-05-08 21:00:00,446.566,7.97199,258.039,8.21208,308.441,NaN
2016-05-08 22:00:00,431.363,7.98688,242.981,8.21932,307.304,NaN
2016-05-08 23:00:00,461.606,7.99223,223.28,8.25264,307.767,NaN
2016-05-09 00:00:00,471.563,7.9719,217.473,8.28516,307.917,NaN
2016-05-09 01:00:00,503.279,7.94644,215.211,8.27146,307.757,NaN
2016-05-09 02:00:00,489.224,7.93772,300.281,8.29555,310.918,NaN
2016-05-09 03:00:00,506.988,7.94404,262.669,8.16924,308.693,NaN
2016-05-09 04:00:00,535.595,7.91188,240.862,8.23257,308.532,NaN
2016-05-09 05:00:00,563.224,7.88204,252.441,8.25995,307.455,NaN
2016-05-09 06:00:00,572.658,7.89356,268.871,8.19645,307.173,NaN
2016-05-09 07:00:00,563.464,7.89123,275.249,8.28531,308.078,NaN
2016-05-09 08:00:00,533.26,7.92122,282.872,8.1807,308.28,NaN
2016-05-09 09:00:00,493.571,7.95426,250.515,8.25803,307.797,NaN
2016-05-09 10:00:00,472.177,7.98022,246.732,8.16775,307.817,NaN
2016-05-09 11:00:00,449.996,7.98952,249.498,8.14973,310.914,NaN
2016-05-09 12:00:00,470.371,7.98488,264.37,8.21601,308.058,NaN
2016-05-09 13:00:00,499.906,7.94682,256.698,8.21244,307.475,NaN
2016-05-09 14:00:00,514.711,7.93541,254.259,8.21182,308.39,NaN
2016-05-09 15:00:00,537.409,7.92553,245.251,8.22047,307.997,NaN
2016-05-09 16:00:00,550.488,7.91796,249.561,8.19287,308.419,NaN
2016-05-09 17:00:00,553.292,7.91057,242.132,8.19117,308.831,NaN
2016-05-09 18:00:00,526.168,7.91928,234.058,8.03158,308.942,NaN
2016-05-09 19:00:00,504.306,7.95434,231.847,8.13753,308.658,NaN
2016-05-09 20:00:00,459.447,7.98771,259.058,8.17439,310.113,NaN
2016-05-09 21:00:00,440.928,8.02469,201.836,8.23129,307.885,NaN
2016-05-09 22:00:00,422.163,8.07036,190.722,8.24827,307.935,NaN
2016-05-09 23:00:00,391.935,8.0711,188.16,8.23185,307.644,NaN
2016-05-10 00:00:00,383.574,8.04059,184.1,8.16591,307.432,NaN
2016-05-10 01:00:00,377.964,8.07631,170.096,8.1783,307.021,NaN
2016-05-10 02:00:00,366.771,8.07406,163.073,8.24664,306.911,NaN
2016-05-10 03:00:00,372.036,8.07136,205.484,8.38757,307.081,NaN
2016-05-10 04:00:00,402.138,8.04302,224.318,8.23743,307.492,NaN
2016-05-10 05:00:00,420.084,8.02267,199.54,8.33928,309.979,NaN
2016-05-10 06:00:00,420.144,8.0247,184.703,8.09514,307.171,NaN
2016-05-10 07:00:00,424.422,8.02234,185.664,8.08824,307.923,NaN
2016-05-10 08:00:00,436.632,8.0137,184.037,8.15343,307.883,NaN
2016-05-10 09:00:00,418.814,8.0086,191.034,8.09615,307.141,NaN
2016-05-10 10:00:00,420.355,8.02335,194.324,8.14034,307.502,NaN
2016-05-10 11:00:00,405.659,8.02643,185.573,8.2122,307.452,NaN
2016-05-10 12:00:00,405.197,8.03432,180.726,8.21805,307.141,NaN
2016-05-10 13:00:00,424.244,8.02531,173.725,8.14901,307.252,NaN
2016-05-10 14:00:00,427.467,8.01455,177.252,8.12312,310.551,NaN
2016-05-10 15:00:00,407.853,7.99686,172.074,8.19651,307.633,NaN
2016-05-10 16:00:00,405.934,8.00971,153.171,8.32122,307.813,NaN
2016-05-10 17:00:00,402.394,8.01411,154.589,8.34275,308.455,NaN
2016-05-10 18:00:00,388.382,7.96983,142.442,8.14893,308.051,NaN
2016-05-10 19:00:00,372.723,8.07477,139.461,8.26283,307.701,NaN
2016-05-10 20:00:00,378.858,8.09349,142.204,8.28013,307.58,NaN
2016-05-10 21:00:00,363.348,8.02742,142.575,8.24272,307.32,NaN
2016-05-10 22:00:00,351.436,8.06232,142.9,8.22008,308.011,NaN
2016-05-10 23:00:00,337.083,8.1325,146.431,8.21322,310.555,NaN
2016-05-11 00:00:00,308.679,8.12757,138.014,8.29443,308.362,NaN
2016-05-11 01:00:00,302.864,8.15672,130.685,8.23716,308.021,NaN
2016-05-11 02:00:00,292.649,8.15838,131.677,8.22499,308.171,NaN
2016-05-11 03:00:00,302.609,8.13914,121.41,8.2304,307.981,NaN
2016-05-11 04:00:00,324.856,8.12332,123.649,8.13576,307.701,NaN
2016-05-11 05:00:00,340.314,8.12067,127.686,8.15526,307.26,NaN
2016-05-11 06:00:00,365.154,8.08064,130,8.29134,307.951,NaN
2016-05-11 07:00:00,376.528,8.08616,125.298,8.40828,307.721,NaN
2016-05-11 08:00:00,389.982,8.05503,144.738,8.20247,310.435,NaN
2016-05-11 09:00:00,395.25,8.0433,184.156,8.07633,307.851,NaN
2016-05-11 10:00:00,390.944,8.04943,178.368,8.25857,308.031,NaN
2016-05-11 11:00:00,405.38,8.04365,180.787,8.29616,307.65,NaN
2016-05-11 12:00:00,426.234,8.01423,183.949,8.29707,308.041,NaN
2016-05-11 13:00:00,422.051,8.01557,182.954,8.30391,308.271,NaN
2016-05-11 14:00:00,419.171,8.02367,187.713,8.30243,307.68,NaN
2016-05-11 15:00:00,380.37,8.03758,195.287,8.29297,308.382,NaN
2016-05-11 16:00:00,376.098,8.05951,195.663,8.30331,307.841,NaN
2016-05-11 17:00:00,369.677,8.07048,169.968,8.34402,310.345,NaN
2016-05-11 18:00:00,371.37,8.08771,173.155,8.26976,307.5,NaN
2016-05-11 19:00:00,366.812,8.08025,143.21,8.33897,307.029,NaN
2016-05-11 20:00:00,348.856,8.08453,151.442,8.3427,307.312,NaN
2016-05-11 21:00:00,321.553,8.11065,146.814,8.35117,307.212,NaN
2016-05-11 22:00:00,322.679,8.10427,141.31,8.30624,307.422,NaN
2016-05-11 23:00:00,297.182,8.13058,144.668,8.25085,307.573,NaN
2016-05-12 00:00:00,290.217,8.17471,180.651,8.26986,307.292,NaN
2016-05-12 01:00:00,305.815,8.1676,137.306,8.21652,308.014,NaN
2016-05-12 02:00:00,313.55,8.12999,139.929,8.27319,310.535,NaN
2016-05-12 03:00:00,296.186,8.16424,146.043,8.35551,307.574,NaN
2016-05-12 04:00:00,321.316,8.15455,168.334,8.36945,307.092,NaN
2016-05-12 05:00:00,347.291,8.11338,166.648,8.35631,306.962,NaN
2016-05-12 06:00:00,352.414,8.09194,154.038,8.30837,307.455,NaN
2016-05-12 07:00:00,374.247,8.07788,171.949,8.20758,307.545,NaN
2016-05-12 08:00:00,385.085,8.05687,151.769,8.37285,307.927,NaN
2016-05-12 09:00:00,390.108,8.05868,162.148,8.33803,308.258,NaN
2016-05-12 10:00:00,372.849,8.06916,172.255,8.34674,307.706,NaN
2016-05-12 11:00:00,357.538,8.06697,164.024,8.42592,312.87,NaN
2016-05-12 12:00:00,358.714,8.07841,151.151,8.47438,307.847,NaN
2016-05-12 13:00:00,372.126,8.08879,145.073,8.40228,308.179,NaN
2016-05-12 14:00:00,376.647,8.0337,153.907,8.42408,307.525,NaN
2016-05-12 15:00:00,370.269,8.01317,154.694,8.45953,306.589,NaN
2016-05-12 16:00:00,362.777,8.03936,158.668,8.40506,307.394,NaN
2016-05-12 17:00:00,304.134,8.10929,165.134,8.45709,308.189,NaN
2016-05-12 18:00:00,302.091,8.12082,161.324,8.39071,307.222,NaN
2016-05-12 19:00:00,311.046,8.09474,155.857,8.26695,307.595,NaN
2016-05-12 20:00:00,306.205,8.07603,140.192,8.37026,310.084,NaN
2016-05-12 21:00:00,303.943,8.08839,159.478,8.39215,307.686,NaN
2016-05-12 22:00:00,309.007,8.06208,168.532,8.42251,307.674,NaN
2016-05-12 23:00:00,275.852,8.17476,172.058,8.37015,306.988,NaN
2016-05-13 00:00:00,288.43,8.17765,179.128,8.39297,307.14,NaN
2016-05-13 01:00:00,259.273,8.06119,177.213,8.43589,307.049,NaN
2016-05-13 02:00:00,255.908,8.04327,157.669,8.42526,307.119,NaN
2016-05-13 03:00:00,250.034,8.22177,131.116,8.56514,306.534,NaN
2016-05-13 04:00:00,247.563,8.0313,121.42,8.32127,306.575,NaN
2016-05-13 05:00:00,250.323,8.14313,114.562,8.22283,309.914,NaN
2016-05-13 06:00:00,254.946,8.12093,114.633,8.31315,306.481,NaN
2016-05-13 07:00:00,250.32,8.12556,116.692,8.21728,307.198,NaN
2016-05-13 08:00:00,253.079,8.11913,120.505,8.53209,307.269,NaN
2016-05-13 09:00:00,233.743,8.07651,133.2,8.38822,307.45,NaN
2016-05-13 10:00:00,221.196,8.02396,140.386,8.30122,307.905,NaN
2016-05-13 11:00:00,211.545,8.17056,138.002,8.33625,306.938,NaN
2016-05-13 12:00:00,220.768,8.10607,143.146,8.26759,307.16,NaN
2016-05-13 13:00:00,226.659,7.67152,150.059,8.1662,307.654,NaN
2016-05-13 14:00:00,232.864,8.2259,162.493,8.23263,309.813,NaN
2016-05-13 15:00:00,252.498,8.14844,174,8.2244,307.291,NaN
2016-05-13 16:00:00,262.265,8.2697,153.422,8.34831,306.958,NaN
2016-05-13 17:00:00,272.308,8.01123,142.92,8.41035,306.585,NaN
2016-05-13 18:00:00,284.918,8.26939,143.992,8.45124,306.918,NaN
2016-05-13 19:00:00,286.07,8.25291,185.74,8.46577,307.049,NaN
2016-05-13 20:00:00,268.107,8.1562,195.131,8.42561,307.109,NaN
2016-05-13 21:00:00,268.779,8.2853,163.359,8.40011,307.151,NaN
2016-05-13 22:00:00,270.004,8.29376,159.965,8.42107,307.222,NaN
2016-05-13 23:00:00,263.602,8.24143,151.986,8.45671,309.449,NaN
2016-05-14 00:00:00,263.065,8.22973,150.015,8.47504,306.698,NaN
2016-05-14 01:00:00,262.681,8.26491,141.849,8.49984,307.081,NaN
2016-05-14 02:00:00,238.598,8.27438,139.903,8.43745,307,NaN
2016-05-14 03:00:00,234.962,8.29777,140.216,8.43478,307.091,NaN
2016-05-14 04:00:00,260.213,8.25296,151.467,8.40158,305.69,NaN
2016-05-14 05:00:00,262.965,8.2006,137.749,8.2919,306.91,NaN
2016-05-14 06:00:00,266.108,8.17052,168.882,8.34031,306.789,NaN
2016-05-14 07:00:00,283.554,8.23034,147.805,8.30323,306.77,NaN
2016-05-14 08:00:00,300.141,8.126,149.429,8.22055,312.246,NaN
2016-05-14 09:00:00,292.314,8.16879,152.034,8.28938,306.71,NaN
2016-05-14 10:00:00,309.944,8.28495,158.453,8.20941,306.388,NaN
2016-05-14 11:00:00,282.22,8.27627,175.996,8.15475,306.649,NaN
2016-05-14 12:00:00,272.265,8.2432,163.623,8.21131,307.877,NaN
2016-05-14 13:00:00,265.588,8.22617,157.818,8.33061,307.475,NaN
2016-05-14 14:00:00,272.281,8.2193,158.372,8.40448,308.109,NaN
2016-05-14 15:00:00,279.706,8.21228,167.159,8.43612,308.028,NaN
2016-05-14 16:00:00,276.485,8.1903,162.846,8.4246,307.153,NaN
2016-05-14 17:00:00,276.293,8.13117,149.52,8.27414,309.357,NaN
2016-05-14 18:00:00,271.679,8.14581,146.999,8.27944,307.052,NaN
2016-05-14 19:00:00,273.532,8.23571,148.709,8.21866,306.198,NaN
2016-05-14 20:00:00,273.036,8.24841,151.8,8.21153,306.429,NaN
2016-05-14 21:00:00,271.779,8.16966,152.991,8.284,306.58,NaN
2016-05-14 22:00:00,285.588,8.23456,165.568,8.35024,306.932,NaN
2016-05-14 23:00:00,301.754,8.18381,165.265,8.1906,307.998,NaN
2016-05-15 00:00:00,274.288,8.26576,154.926,8.25856,307.767,NaN
2016-05-15 01:00:00,271.615,8.25588,149.544,8.23039,306.912,NaN
2016-05-15 02:00:00,271.843,8.11799,149.929,8.2456,312.705,NaN
2016-05-15 03:00:00,271.954,8.20441,160.136,8.33541,307.002,NaN
2016-05-15 04:00:00,264.454,8.21557,175.188,8.29159,307.093,NaN
2016-05-15 05:00:00,261.559,8.2074,193.087,8.1241,307.334,NaN
2016-05-15 06:00:00,265.685,8.19981,190.389,8.17345,307.043,NaN
2016-05-15 07:00:00,268.831,8.23427,152.511,8.14249,306.751,NaN
2016-05-15 08:00:00,267.803,8.22234,142.415,8.23357,307.103,NaN
2016-05-15 09:00:00,263.126,8.23034,143.003,8.07063,306.419,NaN
2016-05-15 10:00:00,270.896,8.18109,157.236,8.37601,306.972,NaN
2016-05-15 11:00:00,272.715,8.18609,160.988,8.27837,309.305,NaN
2016-05-15 12:00:00,271.904,8.22785,167.718,8.17155,306.228,NaN
2016-05-15 13:00:00,273.389,8.19851,167.847,8.2399,307.606,NaN
2016-05-15 14:00:00,272.856,8.22855,179.84,8.15955,308.059,NaN
2016-05-15 15:00:00,274.418,8.21869,187.033,8.14118,307.052,NaN
2016-05-15 16:00:00,276.711,8.21161,175.442,8.18042,307.112,NaN
2016-05-15 17:00:00,274.931,8.19419,164.861,8.26182,306.418,NaN
2016-05-15 18:00:00,281.74,8.14054,156.483,8.13899,306.83,NaN
2016-05-15 19:00:00,281.94,8.19629,161.869,8.23965,306.74,NaN
2016-05-15 20:00:00,300.942,8.20625,160.556,8.16709,308.129,NaN
2016-05-15 21:00:00,296.627,8.201,146.511,8.37419,306.448,NaN
2016-05-15 22:00:00,292.264,8.21356,143.805,8.35802,306.297,NaN
2016-05-15 23:00:00,288.026,8.18281,153.029,8.24466,306.307,NaN
2016-05-16 00:00:00,266.149,8.18575,152.444,8.10545,307.153,NaN
2016-05-16 01:00:00,NaN,NaN,153.639,8.16927,306.126,NaN
2016-05-16 02:00:00,NaN,NaN,166.722,8.08066,306.096,NaN
2016-05-16 03:00:00,NaN,NaN,159.465,7.98378,306.81,NaN
2016-05-16 04:00:00,NaN,NaN,160.722,7.97837,307.002,NaN
2016-05-16 05:00:00,NaN,NaN,164.838,7.97758,309.518,NaN
2016-05-16 06:00:00,NaN,NaN,176.381,7.94265,307.112,NaN
2016-05-16 07:00:00,NaN,NaN,191.433,7.95693,307.948,NaN
2016-05-16 08:00:00,NaN,NaN,177.659,8.29367,307.425,NaN
