date,Coastal Endurance,Coastal Pioneer,Global Irminger Sea,Global Station Papa
2015-11-29 05:00:00,3.1707,2.2627,0.2904,1.3915
2015-11-29 06:00:00,2.691,1.8392,0.2662,1.3189
2015-11-29 07:00:00,3.3462,1.5004,0.2904,1.3915
2015-11-29 08:00:00,3.0186,1.4399,0.2904,1.1495
2015-11-29 09:00:00,2.9952,1.5609,0.3025,1.3794
2015-11-29 10:00:00,2.7729,1.3068,0.2904,1.3189
2015-11-29 11:00:00,3.0303,1.21,0.2662,1.2342
2015-11-29 12:00:00,3.0888,1.3552,0.2783,1.2705
2015-11-29 13:00:00,3.0771,1.815,0.2904,1.2947
2015-11-29 14:00:00,3.3345,1.7545,0.2904,1.3794
2015-11-29 15:00:00,3.276,2.0933,0.3025,1.2947
2015-11-29 16:00:00,3.5451,1.7061,0.2662,1.4157
2015-11-29 17:00:00,3.4281,2.0812,0.3025,1.2826
2015-11-29 18:00:00,3.5685,2.0812,0.2662,1.4762
2015-11-29 19:00:00,3.7206,2.1054,0.2662,1.2584
2015-11-29 20:00:00,3.7089,1.573,0.2541,1.331
2015-11-29 21:00:00,3.8259,1.4399,0.2662,1.5488
2015-11-29 22:00:00,3.7674,1.2826,0.2541,1.331
2015-11-29 23:00:00,3.8376,1.2947,0.2541,1.4278
2015-11-30 00:00:00,2.6793,1.2463,0.2662,1.6093
2015-11-30 01:00:00,2.7612,1.1616,0.2541,1.452
2015-11-30 02:00:00,3.0186,0.9922,0.242,1.6335
2015-11-30 03:00:00,3.6621,1.4036,0.2541,1.4641
2015-11-30 04:00:00,3.4632,1.4399,0.2299,1.2705
2015-11-30 05:00:00,3.393,1.4278,0.242,1.3552
2015-11-30 06:00:00,3.3462,1.5004,0.3388,1.1979
2015-11-30 07:00:00,3.2877,0.9196,0.2783,1.3068
2015-11-30 08:00:00,3.2409,0.9317,0.2541,1.2221
2015-11-30 09:00:00,3.2292,0.8833,0.242,1.452
2015-11-30 10:00:00,3.4398,1.1495,0.2662,1.3794
2015-11-30 11:00:00,3.1239,0.9075,0.2662,1.3915
2015-11-30 12:00:00,3.0654,1.4883,0.2662,1.2947
2015-11-30 13:00:00,3.0654,1.5125,0.3388,1.3915
2015-11-30 14:00:00,3.2058,1.21,0.2541,1.5125
2015-11-30 15:00:00,3.1122,1.5609,0.2783,1.4157
2015-11-30 16:00:00,3.1356,1.1495,0.2541,1.4157
2015-11-30 17:00:00,3.0888,1.5851,0.2541,1.3552
2015-11-30 18:00:00,3.1122,1.9481,0.2783,1.4399
2015-11-30 19:00:00,2.9133,2.3474,0.242,1.4157
2015-11-30 20:00:00,3.1239,2.0449,0.2299,1.4036
2015-11-30 21:00:00,3.0771,1.9965,0.2662,1.5004
2015-11-30 22:00:00,2.9367,1.7182,0.2057,1.5488
2015-11-30 23:00:00,2.925,1.5851,0.2783,1.4036
2015-12-01 00:00:00,2.8782,1.5125,0.2662,1.5488
