time,Pressure (psi),Depth (m),Temperature
2015-03-20 01:30,2251.5461,1509.8836,2.8750466
2015-03-20 01:45,2251.5166,1509.8818,2.8619753
2015-03-20 02:00,2251.5218,1509.883,2.8548998
2015-03-20 02:15,2251.5592,1509.8854,2.851719
2015-03-20 02:30,2251.6232,1509.8854,2.8492173
2015-03-20 02:45,2251.7159,1509.8854,2.8472946
2015-03-20 03:00,2251.8442,1509.8908,2.8495901
2015-03-20 03:15,2251.9939,1509.8935,2.854897
2015-03-20 03:30,2252.1675,1509.8968,2.8636325
2015-03-20 03:45,2252.3483,1509.8912,2.8657989
2015-03-20 04:00,2252.5554,1509.8918,2.8640052
2015-03-20 04:15,2252.7796,1509.8945,2.8664585
2015-03-20 04:30,2253.0173,1509.899,2.8786916
2015-03-20 04:45,2253.2565,1509.9001,2.8863481
2015-03-20 05:00,2253.4974,1509.9,2.8937571
2015-03-20 05:15,2253.7347,1509.898,2.8984791
2015-03-20 05:30,2253.9721,1509.8987,2.9079032
2015-03-20 05:45,2254.1975,1509.8965,2.8910395
2015-03-20 06:00,2254.4135,1509.8954,2.8773133
2015-03-20 06:15,2254.6223,1509.8992,2.8755575
2015-03-20 06:30,2254.8101,1509.9006,2.8747837
2015-03-20 06:45,2254.9749,1509.9002,2.8691498
2015-03-20 07:00,2255.1196,1509.9015,2.8627637
2015-03-20 07:15,2255.24,1509.9035,2.8628308
2015-03-20 07:30,2255.3295,1509.9029,2.8636974
2015-03-20 07:45,2255.3991,1509.9079,2.8612402
2015-03-20 08:00,2255.426,1509.904,2.8595371
2015-03-20 08:15,2255.4204,1509.8985,2.8552699
2015-03-20 08:30,2255.3908,1509.8969,2.8520201
2015-03-20 08:45,2255.3364,1509.8987,2.8528882
2015-03-20 09:00,2255.256,1509.9021,2.8533152
2015-03-20 09:15,2255.1338,1509.8957,2.8507145
2015-03-20 09:30,2254.9917,1509.8927,2.8517152
2015-03-20 09:45,2254.8353,1509.8956,2.8551922
2015-03-20 10:00,2254.6495,1509.8921,2.8588835
2015-03-20 10:15,2254.4489,1509.8901,2.8585484
2015-03-20 10:30,2254.2352,1509.8886,2.8591098
2015-03-20 10:45,2254.0106,1509.8866,2.8574083
2015-03-20 11:00,2253.7752,1509.8818,2.85495
2015-03-20 11:15,2253.5407,1509.8795,2.8547591
2015-03-20 11:30,2253.3104,1509.8794,2.856125
2015-03-20 11:45,2253.079,1509.8756,2.8575319
2015-03-20 12:00,2252.8656,1509.8782,2.8605245
2015-03-20 12:15,2252.6638,1509.8809,2.8619306
2015-03-20 12:30,2252.4679,1509.8773,2.8607001
2015-03-20 12:45,2252.2948,1509.8769,2.8599543
2015-03-20 13:00,2252.1415,1509.8758,2.8653286
2015-03-20 13:15,2252.0077,1509.8721,2.8661575
2015-03-20 13:30,2251.9065,1509.873,2.8618984
2015-03-20 13:45,2251.8263,1509.8695,2.8615542
2015-03-20 14:00,2251.7803,1509.8698,2.8586475
2015-03-20 14:15,2251.7638,1509.87,2.8551622
2015-03-20 14:30,2251.7748,1509.8688,2.8536285
2015-03-20 14:45,2251.8163,1509.8681,2.8509445
2015-03-20 15:00,2251.8903,1509.8698,2.8515193
2015-03-20 15:15,2251.9904,1509.8706,2.8547174
2015-03-20 15:30,2252.1177,1509.8721,2.8611345
2015-03-20 15:45,2252.2643,1509.8705,2.8592061
2015-03-20 16:00,2252.4375,1509.8725,2.8568989
2015-03-20 16:15,2252.6268,1509.8731,2.8608692
2015-03-20 16:30,2252.8342,1509.8754,2.876131
2015-03-20 16:45,2253.0581,1509.8809,2.8806003
2015-03-20 17:00,2253.2824,1509.8811,2.872313
2015-03-20 17:15,2253.5198,1509.8869,2.8685862
2015-03-20 17:30,2253.7481,1509.8858,2.8701461
2015-03-20 17:45,2253.9666,1509.88,2.8674558
2015-03-20 18:00,2254.1917,1509.8827,2.8622087
2015-03-20 18:15,2254.4028,1509.8826,2.8586089
2015-03-20 18:30,2254.6082,1509.8873,2.8572529
2015-03-20 18:45,2254.7874,1509.8855,2.8570086
2015-03-20 19:00,2254.9584,1509.8911,2.8566495
2015-03-20 19:15,2255.0949,1509.8884,2.8562735
2015-03-20 19:30,2255.2108,1509.8882,2.8579977
2015-03-20 19:45,2255.3004,1509.8883,2.861613
2015-03-20 20:00,2255.369,1509.8931,2.8647279
2015-03-20 20:15,2255.4025,1509.894,2.8644685
2015-03-20 20:30,2255.4075,1509.896,2.8599952
2015-03-20 20:45,2255.3774,1509.895,2.8578971
2015-03-20 21:00,2255.3272,1509.9005,2.8578641
2015-03-20 21:15,2255.2447,1509.9038,2.8594315
2015-03-20 21:30,2255.1258,1509.9014,2.8616907
2015-03-20 21:45,2254.9828,1509.9002,2.8656389
2015-03-20 22:00,2254.8187,1509.9006,2.8711915
2015-03-20 22:15,2254.6336,1509.901,2.8790653
2015-03-20 22:30,2254.4267,1509.8988,2.8833836
2015-03-20 22:45,2254.2037,1509.8954,2.8847104
2015-03-20 23:00,2253.9723,1509.8938,2.8828599
2015-03-20 23:15,2253.7413,1509.8974,2.8807876
2015-03-20 23:30,2253.5032,1509.8985,2.8756382
2015-03-20 23:45,2253.2477,1509.8877,2.8714564
2015-03-21 00:00,2253.0218,1509.8938,2.8686608
2015-03-21 00:15,2252.7868,1509.8886,2.8671695
2015-03-21 00:30,2252.5814,1509.8956,2.8676834
2015-03-21 00:45,2252.3852,1509.8985,2.8684838
2015-03-21 01:00,2252.2016,1509.8978,2.872024
2015-03-21 01:15,2252.0352,1509.8942,2.8821372
2015-03-21 01:30,2251.9046,1509.8987,2.887278
2015-03-21 01:45,2251.7886,1509.8952,2.8808452
2015-03-21 02:00,2251.7095,1509.8976,2.879281
2015-03-21 02:15,2251.664,1509.9024,2.8750352
2015-03-21 02:30,2251.6387,1509.9001,2.8705624
2015-03-21 02:45,2251.6529,1509.9034,2.8697441
2015-03-21 03:00,2251.6905,1509.9013,2.8709622
2015-03-21 03:15,2251.7677,1509.9053,2.8730589
2015-03-21 03:30,2251.8616,1509.9006,2.8701172
2015-03-21 03:45,2251.9921,1509.9016,2.8681479
2015-03-21 04:00,2252.1469,1509.9016,2.8659885
2015-03-21 04:15,2252.3229,1509.9002,2.8614256
2015-03-21 04:30,2252.5214,1509.9002,2.858232
2015-03-21 04:45,2252.7378,1509.901,2.8590275
2015-03-21 05:00,2252.9704,1509.9033,2.8689398
2015-03-21 05:15,2253.2043,1509.8998,2.8779236
2015-03-21 05:30,2253.4545,1509.9033,2.8822611
2015-03-21 05:45,2253.7015,1509.9031,2.8856991
2015-03-21 06:00,2253.9482,1509.9037,2.8735405
2015-03-21 06:15,2254.184,1509.9005,2.8655665
2015-03-21 06:30,2254.4179,1509.902,2.8618098
2015-03-21 06:45,2254.6409,1509.9046,2.8603634
2015-03-21 07:00,2254.8461,1509.9058,2.8608483
2015-03-21 07:15,2255.0312,1509.9062,2.8635567
2015-03-21 07:30,2255.1944,1509.9066,2.8720101
2015-03-21 07:45,2255.3304,1509.905,2.8704379
2015-03-21 08:00,2255.4403,1509.9037,2.8673217
2015-03-21 08:15,2255.5309,1509.9086,2.8668557
2015-03-21 08:30,2255.5783,1509.9047,2.8683886
2015-03-21 08:45,2255.5993,1509.9036,2.8692578
2015-03-21 09:00,2255.5881,1509.9022,2.8698876
2015-03-21 09:15,2255.5448,1509.9002,2.8680816
2015-03-21 09:30,2255.4695,1509.8976,2.8657667
2015-03-21 09:45,2255.3725,1509.9003,2.8586327
2015-03-21 10:00,2255.2347,1509.8947,2.8490292
2015-03-21 10:15,2255.0825,1509.897,2.8492152
2015-03-21 10:30,2254.9004,1509.8952,2.8561298
2015-03-21 10:45,2254.6982,1509.8939,2.8585949
2015-03-21 11:00,2254.4757,1509.8907,2.8619015
2015-03-21 11:15,2254.2466,1509.8927,2.8597309
2015-03-21 11:30,2253.9936,1509.8857,2.8526244
2015-03-21 11:45,2253.7455,1509.8864,2.8502851
2015-03-21 12:00,2253.4886,1509.883,2.8484308
2015-03-21 12:15,2253.2343,1509.8806,2.8490655
2015-03-21 12:30,2252.99,1509.8813,2.8512554
2015-03-21 12:45,2252.7532,1509.8811,2.8544063
2015-03-21 13:00,2252.5277,1509.8802,2.8561623
2015-03-21 13:15,2252.3242,1509.8831,2.8556918
2015-03-21 13:30,2252.1395,1509.8857,2.8543184
2015-03-21 13:45,2251.9738,1509.8861,2.8550127
2015-03-21 14:00,2251.8202,1509.8778,2.8573495
2015-03-22 02:15,2252.0674,1509.9026,2.8517288
2015-03-22 02:30,2251.9599,1509.8987,2.8509005
2015-03-22 02:45,2251.8847,1509.8978,2.8505736
2015-03-22 03:00,2251.8421,1509.8992,2.8511381
2015-03-22 03:15,2251.8337,1509.9032,2.8540968
2015-03-22 03:30,2251.8502,1509.9035,2.8571431
2015-03-22 03:45,2251.902,1509.9071,2.8631415
2015-03-22 04:00,2251.9716,1509.9025,2.8711935
2015-03-22 04:15,2252.0792,1509.9043,2.8829229
2015-03-22 04:30,2252.2143,1509.9065,2.8925239
2015-03-22 04:45,2252.3671,1509.904,2.8761892
2015-03-22 05:00,2252.5473,1509.9051,2.8632213
2015-03-22 05:15,2252.7479,1509.907,2.8580941
2015-03-22 05:30,2252.961,1509.9067,2.85634
2015-03-22 05:45,2253.1938,1509.9112,2.8554006
2015-03-22 06:00,2253.4271,1509.9101,2.8554694
2015-03-22 06:15,2253.668,1509.9109,2.8585591
2015-03-22 06:30,2253.9116,1509.9126,2.858686
2015-03-22 06:45,2254.1474,1509.9108,2.8587421
2015-03-22 07:00,2254.3778,1509.9095,2.8608371
2015-03-22 07:15,2254.6062,1509.9134,2.859537
2015-03-22 07:30,2254.8119,1509.9109,2.8558059
2015-03-22 07:45,2255.003,1509.9095,2.8549156
2015-03-22 08:00,2255.1815,1509.9126,2.8516055
2015-03-22 08:15,2255.325,1509.9071,2.8465413
2015-03-22 08:30,2255.4586,1509.9114,2.8456733
2015-03-22 08:45,2255.5576,1509.9104,2.8442081
2015-03-22 09:00,2255.6156,1509.901,2.8423126
2015-03-22 09:15,2255.6597,1509.9022,2.8403339
2015-03-22 09:30,2255.6681,1509.9001,2.8401219
2015-03-22 09:45,2255.6494,1509.9008,2.8416108
2015-03-22 10:00,2255.6002,1509.902,2.8406319
2015-03-22 10:15,2255.5164,1509.9004,2.8411923
2015-03-22 10:30,2255.4044,1509.8997,2.8417086
2015-03-22 10:45,2255.2633,1509.8983,2.8422221
2015-03-22 11:00,2255.091,1509.8934,2.8480018
2015-03-22 11:15,2254.9054,1509.8952,2.8518058
2015-03-22 11:30,2254.6934,1509.8931,2.8493496
2015-03-22 11:45,2254.4685,1509.894,2.8504698
2015-03-22 12:00,2254.2193,1509.8879,2.8484873
2015-03-22 12:15,2253.9623,1509.8834,2.8449408
2015-03-22 12:30,2253.7035,1509.8818,2.8444929
2015-03-22 12:45,2253.439,1509.8782,2.8482805
2015-03-22 13:00,2253.1776,1509.8754,2.8461845
2015-03-22 13:15,2252.9235,1509.8739,2.8421553
2015-03-22 13:30,2252.6786,1509.8725,2.840611
2015-03-22 13:45,2252.4445,1509.8696,2.8398404
2015-03-22 14:00,2252.2294,1509.8686,2.8387621
2015-03-22 14:15,2252.0338,1509.8676,2.8356686
2015-03-22 14:30,2251.8583,1509.865,2.8336159
2015-03-22 14:45,2251.7155,1509.8676,2.8335788
2015-03-22 15:00,2251.5938,1509.8662,2.8338878
2015-03-22 15:15,2251.4971,1509.8622,2.8342783
2015-03-22 15:30,2251.4439,1509.8671,2.8336211
2015-03-22 15:45,2251.4066,1509.862,2.8331403
2015-03-22 16:00,2251.4111,1509.864,2.8338306
2015-03-22 16:15,2251.4481,1509.867,2.8342536
2015-03-22 16:30,2251.5131,1509.8685,2.8353916
2015-03-22 16:45,2251.6074,1509.8701,2.838892
2015-03-22 17:00,2251.7214,1509.8668,2.8433913
2015-03-22 17:15,2251.8623,1509.8648,2.8473517
2015-03-22 17:30,2252.0298,1509.8654,2.8505804
2015-03-22 17:45,2252.2176,1509.8664,2.8567826
2015-03-22 18:00,2252.428,1509.8716,2.865982
2015-03-22 18:15,2252.6406,1509.8694,2.8791395
2015-03-22 18:30,2252.8666,1509.8698,2.8790328
2015-03-22 18:45,2253.1054,1509.8748,2.8777255
2015-03-22 19:00,2253.3442,1509.8782,2.872153
2015-03-22 19:15,2253.571,1509.8745,2.8644199
2015-03-22 19:30,2253.798,1509.8741,2.8612677
2015-03-22 19:45,2254.0191,1509.8753,2.8597396
2015-03-22 20:00,2254.2317,1509.8787,2.8600807
2015-03-22 20:15,2254.4296,1509.882,2.8620254
2015-03-22 20:30,2254.6055,1509.8825,2.8659134
2015-03-22 20:45,2254.7645,1509.8853,2.8691598
2015-03-22 21:00,2254.8971,1509.8856,2.8768276
2015-03-22 21:15,2255.0044,1509.8855,2.8949673
2015-03-22 21:30,2255.0918,1509.8898,2.8886493
2015-03-22 21:45,2255.1352,1509.8831,2.8763662
2015-03-22 22:00,2255.16,1509.8829,2.8679998
2015-03-22 22:15,2255.158,1509.8839,2.8631528
2015-03-22 22:30,2255.1271,1509.8848,2.8586389
2015-03-22 22:45,2255.07,1509.8865,2.8565336
2015-03-22 23:00,2254.9799,1509.884,2.8562991
2015-03-22 23:15,2254.8671,1509.8827,2.8568202
2015-03-22 23:30,2254.7329,1509.8824,2.8556826
2015-03-22 23:45,2254.5803,1509.8832,2.8554408
2015-03-23 00:00,2254.3983,1509.8759,2.8570962
2015-03-23 00:15,2254.2193,1509.8799,2.8595771
2015-03-23 00:30,2254.0166,1509.8752,2.8619725
2015-03-23 00:45,2253.8135,1509.8751,2.8651197
2015-03-23 01:00,2253.6034,1509.8727,2.8660927
2015-03-23 01:15,2253.3911,1509.8686,2.8663449
2015-03-23 01:30,2253.1876,1509.868,2.8680636
2015-03-23 01:45,2252.9934,1509.8687,2.8679425
2015-03-23 02:00,2252.8064,1509.8671,2.865723
2015-03-23 02:15,2252.6365,1509.8676,2.8633686
2015-03-23 02:30,2252.485,1509.869,2.8627189
2015-03-23 02:45,2252.3531,1509.8706,2.8626915
2015-03-23 03:00,2252.2397,1509.8697,2.8649877
2015-03-23 03:15,2252.1598,1509.8751,2.8675572
2015-03-23 03:30,2252.1009,1509.8772,2.8699359
2015-03-23 03:45,2252.066,1509.8773,2.873673
2015-03-23 04:00,2252.0677,1509.8834,2.8911423
2015-03-23 04:15,2252.0857,1509.8814,2.8896443
2015-03-23 04:30,2252.1352,1509.8818,2.8809133
2015-03-23 04:45,2252.215,1509.8842,2.8796134
2015-03-23 05:00,2252.3139,1509.8819,2.8811531
2015-03-23 05:15,2252.4452,1509.885,2.8748106
2015-03-23 05:30,2252.5937,1509.8844,2.8692112
2015-03-23 05:45,2252.7637,1509.8851,2.8690706
2015-03-23 06:00,2252.9496,1509.8849,2.8714145
2015-03-23 06:15,2253.1542,1509.8878,2.8733576
2015-03-23 06:30,2253.3634,1509.8865,2.8731296
2015-03-23 06:45,2253.5757,1509.8824,2.8724638
2015-03-23 07:00,2253.7963,1509.8812,2.8742263
2015-03-23 07:15,2254.017,1509.8798,2.8793187
2015-03-23 07:30,2254.2337,1509.8778,2.8811553
2015-03-23 07:45,2254.4439,1509.8757,2.8777284
2015-03-23 08:00,2254.6415,1509.8718,2.8739468
2015-03-23 08:15,2254.8337,1509.8728,2.8713816
2015-03-23 08:30,2255.0023,1509.8686,2.8693501
2015-03-23 08:45,2255.1614,1509.8705,2.8689204
2015-03-23 09:00,2255.2945,1509.8692,2.8676557
2015-03-23 09:15,2255.4022,1509.8665,2.8659908
2015-03-23 09:30,2255.4888,1509.8665,2.8636281
2015-03-23 09:45,2255.5542,1509.8703,2.8620567
2015-03-23 10:00,2255.579,1509.8658,2.8615873
2015-03-23 10:15,2255.5782,1509.8636,2.8647149
2015-03-23 10:30,2255.5463,1509.8601,2.8673657
2015-03-23 10:45,2255.495,1509.8634,2.8676211
2015-03-23 11:00,2255.407,1509.8614,2.8683995
2015-03-23 11:15,2255.299,1509.8647,2.867462
2015-03-23 11:30,2255.1521,1509.8594,2.8682956
2015-03-23 11:45,2254.985,1509.8571,2.8678448
2015-03-23 12:00,2254.807,1509.8621,2.8696156
2015-03-23 12:15,2254.5951,1509.8574,2.8717856
2015-03-23 12:30,2254.376,1509.8588,2.8739286
2015-03-23 12:45,2254.1371,1509.8558,2.8760601
2015-03-23 13:00,2253.8979,1509.8588,2.8780214
2015-03-23 13:15,2253.6467,1509.8577,2.8958709
2015-03-23 13:30,2253.3852,1509.8511,2.9038088
2015-03-23 13:45,2253.1389,1509.8536,2.9029688
2015-03-23 14:00,2252.8953,1509.8545,2.8997033
2015-03-23 14:15,2252.6574,1509.8532,2.9003541
2015-03-23 14:30,2252.4279,1509.8492,2.8916836
2015-03-23 14:45,2252.2177,1509.8479,2.8821124
2015-03-23 15:00,2252.0284,1509.8481,2.8776001
2015-03-23 15:15,2251.8623,1509.8498,2.8752629
2015-03-23 15:30,2251.7153,1509.8484,2.8704688
2015-03-23 15:45,2251.5941,1509.8474,2.8669158
2015-03-23 16:00,2251.5045,1509.8491,2.8654008
2015-03-23 16:15,2251.4432,1509.8509,2.865499
2015-03-23 16:30,2251.4098,1509.852,2.8645684
2015-03-23 16:45,2251.4057,1509.853,2.8640338
2015-03-23 17:00,2251.4295,1509.8533,2.8646401
2015-03-23 17:15,2251.4807,1509.8528,2.8650503
2015-03-23 17:30,2251.5634,1509.8551,2.8627977
2015-03-23 17:45,2251.6724,1509.8577,2.8612171
2015-03-23 18:00,2251.8025,1509.8586,2.8620523
2015-03-23 18:15,2251.9587,1509.8625,2.8647398
2015-03-23 18:30,2252.1283,1509.8629,2.8656104
2015-03-23 18:45,2252.3098,1509.8605,2.8739683
2015-03-23 19:00,2252.5117,1509.8631,2.8840356
2015-03-23 19:15,2252.7269,1509.8682,2.8853683
2015-03-23 19:30,2252.9424,1509.8692,2.8913564
2015-03-23 19:45,2253.159,1509.869,2.882045
2015-03-23 20:00,2253.3728,1509.8672,2.8711865
2015-03-23 20:15,2253.5833,1509.8655,2.8652476
2015-03-23 20:30,2253.7968,1509.8705,2.8636166
2015-03-23 20:45,2253.9938,1509.8709,2.8636999
2015-03-23 21:00,2254.1771,1509.8707,2.8647246
2015-03-23 21:15,2254.339,1509.8665,2.8656473
2015-03-23 21:30,2254.4984,1509.8726,2.8730232
2015-03-23 21:45,2254.6318,1509.8747,2.8790019
2015-03-23 22:00,2254.7368,1509.8725,2.878546
2015-03-23 22:15,2254.814,1509.8674,2.8752717
2015-03-23 22:30,2254.8727,1509.8664,2.874367
2015-03-23 22:45,2254.9124,1509.8697,2.8746665
2015-03-23 23:00,2254.9153,1509.8656,2.8756331
2015-03-23 23:15,2254.9036,1509.8688,2.87606
2015-03-23 23:30,2254.8637,1509.87,2.8766757
2015-03-23 23:45,2254.7972,1509.8692,2.8767763
2015-03-24 00:00,2254.7051,1509.8664,2.8749357
2015-03-24 00:15,2254.6016,1509.8698,2.8728626
2015-03-24 00:30,2254.4763,1509.8708,2.8712775
2015-03-24 00:45,2254.3243,1509.8645,2.8721917
2015-03-24 01:00,2254.1729,1509.8672,2.873617
2015-03-24 01:15,2254.0088,1509.8682,2.8755618
2015-03-24 01:30,2253.8298,1509.8637,2.8759369
2015-03-24 01:45,2253.658,1509.8663,2.8752882
2015-03-24 02:00,2253.4784,1509.8637,2.8739921
2015-03-24 02:15,2253.3041,1509.8627,2.8725703
2015-03-24 02:30,2253.1349,1509.8611,2.8725739
2015-03-24 02:45,2252.97,1509.8561,2.8730817
2015-03-24 03:00,2252.8319,1509.861,2.8792542
2015-03-24 03:15,2252.7041,1509.8628,2.8938015
2015-03-24 03:30,2252.5833,1509.858,2.8970188
2015-03-24 03:45,2252.4798,1509.8519,2.8889309
2015-03-24 04:00,2252.4108,1509.8546,2.8824648
2015-03-24 04:15,2252.3621,1509.8561,2.8855994
2015-03-24 04:30,2252.3424,1509.8611,2.8832706
2015-03-24 04:45,2252.3431,1509.8635,2.878473
2015-03-24 05:00,2252.3625,1509.8623,2.8771064
2015-03-24 05:15,2252.409,1509.8627,2.8774377
2015-03-24 05:30,2252.4778,1509.8623,2.8769093
2015-03-24 05:45,2252.5738,1509.8649,2.8767582
2015-03-24 06:00,2252.6852,1509.8637,2.8771287
2015-03-24 06:15,2252.825,1509.8685,2.8739427
2015-03-24 06:30,2252.9705,1509.8656,2.8697224
2015-03-24 06:45,2253.1345,1509.8651,2.8674945
2015-03-24 07:00,2253.3136,1509.8666,2.8656383
2015-03-24 07:15,2253.4995,1509.8667,2.8651487
2015-03-24 07:30,2253.6867,1509.8633,2.865368
2015-03-24 07:45,2253.8849,1509.8653,2.8653359
2015-03-24 08:00,2254.0804,1509.8653,2.8636687
2015-03-24 08:15,2254.2731,1509.8655,2.862411
2015-03-24 08:30,2254.458,1509.8645,2.8609097
2015-03-24 08:45,2254.6321,1509.8621,2.8599804
2015-03-24 09:00,2254.7952,1509.8602,2.8602281
2015-03-24 09:15,2254.9523,1509.8638,2.8608042
2015-03-24 09:30,2255.0927,1509.8674,2.8613213
2015-03-24 09:45,2255.2143,1509.871,2.8624425
2015-03-24 10:00,2255.3031,1509.8664,2.8647378
2015-03-24 10:15,2255.3819,1509.8705,2.8680023
2015-03-24 10:30,2255.4124,1509.8582,2.8705056
2015-03-24 10:45,2255.4375,1509.8591,2.8739837
2015-03-24 11:00,2255.4343,1509.8584,2.8798282
2015-03-24 11:15,2255.4137,1509.8637,2.8842131
2015-03-24 11:30,2255.3558,1509.8615,2.8832442
2015-03-24 11:45,2255.2735,1509.8602,2.8781428
2015-03-24 12:00,2255.169,1509.8608,2.8742646
2015-03-24 12:15,2255.0357,1509.8581,2.8720341
2015-03-24 12:30,2254.8957,1509.8655,2.8747981
2015-03-24 12:45,2254.7056,1509.8528,2.8749472
2015-03-24 13:00,2254.5223,1509.8565,2.8771631
2015-03-24 13:15,2254.3097,1509.8504,2.8807552
2015-03-24 13:30,2254.0938,1509.8501,2.8936659
2015-03-24 13:45,2253.8642,1509.8465,2.8979554
2015-03-24 14:00,2253.6365,1509.8479,2.9057338
2015-03-24 14:15,2253.3938,1509.8406,2.9244251
2015-03-24 14:30,2253.1632,1509.8406,2.9312314
2015-03-24 14:45,2252.9398,1509.8426,2.9336261
2015-03-24 15:00,2252.7246,1509.8449,2.9227996
2015-03-24 15:15,2252.5162,1509.8445,2.9040009
2015-03-24 15:30,2252.3221,1509.8446,2.8923813
2015-03-24 15:45,2252.1446,1509.8448,2.8843287
2015-03-24 16:00,2251.9923,1509.8496,2.8797542
2015-03-24 16:15,2251.8534,1509.8493,2.8779752
2015-03-24 16:30,2251.7414,1509.8519,2.8802198
2015-03-24 16:45,2251.6532,1509.8544,2.8816396
2015-03-24 17:00,2251.5886,1509.856,2.8816469
2015-03-24 17:15,2251.5491,1509.857,2.8822695
2015-03-24 17:30,2251.5353,1509.8577,2.8798515
2015-03-24 17:45,2251.5465,1509.8579,2.879038
2015-03-24 18:00,2251.5871,1509.8606,2.8794259
2015-03-24 18:15,2251.6624,1509.87,2.8793506
2015-03-24 18:30,2251.7404,1509.8656,2.8777798
2015-03-24 18:45,2251.8483,1509.8667,2.8774786
2015-03-24 19:00,2251.9747,1509.8671,2.8795697
2015-03-24 19:15,2252.1213,1509.8692,2.8797433
2015-03-24 19:30,2252.2799,1509.8692,2.8785904
2015-03-24 19:45,2252.4609,1509.876,2.8799394
2015-03-24 20:00,2252.6496,1509.8814,2.8853957
2015-03-24 20:15,2252.834,1509.8794,2.891093
2015-03-24 20:30,2253.0329,1509.8845,2.8930772
2015-03-24 20:45,2253.2247,1509.8843,2.8927269
2015-03-24 21:00,2253.4138,1509.8836,2.8906599
2015-03-24 21:15,2253.6049,1509.8874,2.8878598
2015-03-24 21:30,2253.7871,1509.8903,2.8870846
2015-03-24 21:45,2253.9413,1509.8811,2.889728
2015-03-24 22:00,2254.1045,1509.8862,2.8925289
2015-03-24 22:15,2254.2414,1509.8835,2.8931745
2015-03-24 22:30,2254.3644,1509.8826,2.8929885
2015-03-24 22:45,2254.4778,1509.8874,2.8996093
2015-03-24 23:00,2254.5591,1509.8839,2.8921182
2015-03-24 23:15,2254.6156,1509.8778,2.8817315
2015-03-24 23:30,2254.6575,1509.8761,2.8769981
2015-03-24 23:45,2254.685,1509.8795,2.8752064
2015-03-25 00:00,2254.6858,1509.8797,2.8748689
2015-03-25 00:15,2254.6717,1509.8841,2.8767564
2015-03-25 00:30,2254.6318,1509.8852,2.8792578
2015-03-25 00:45,2254.5686,1509.8838,2.8793196
2015-03-25 01:00,2254.499,1509.8901,2.8779038
2015-03-25 01:15,2254.4066,1509.8919,2.8768918
2015-03-25 01:30,2254.2862,1509.8844,2.8760763
2015-03-25 01:45,2254.1669,1509.8855,2.8749429
2015-03-25 02:00,2254.0414,1509.8886,2.8747226
2015-03-25 02:15,2253.902,1509.8867,2.8743793
2015-03-25 02:30,2253.7597,1509.8854,2.8733371
2015-03-25 02:45,2253.6242,1509.8893,2.8731885
2015-03-25 03:00,2253.4848,1509.8895,2.8740744
2015-03-25 03:15,2253.3436,1509.8855,2.8766419
2015-03-25 03:30,2253.2149,1509.8852,2.8818303
2015-03-25 03:45,2253.1041,1509.8905,2.8810594
2015-03-25 04:00,2252.9904,1509.8861,2.8815468
2015-03-25 04:15,2252.8963,1509.8857,2.8836865
2015-03-25 04:30,2252.8213,1509.8878,2.8842093
2015-03-25 04:45,2252.7625,1509.8893,2.884015
2015-03-25 05:00,2252.7141,1509.8856,2.8813769
2015-03-25 05:15,2252.6906,1509.8856,2.8801649
2015-03-25 05:30,2252.6934,1509.8901,2.8798837
2015-03-25 05:45,2252.709,1509.8896,2.8824091
2015-03-25 06:00,2252.7466,1509.8906,2.8859982
2015-03-25 06:15,2252.8064,1509.8933,2.8931246
2015-03-25 06:30,2252.8758,1509.8899,2.8965715
2015-03-25 06:45,2252.9698,1509.891,2.8900829
2015-03-25 07:00,2253.0796,1509.892,2.8841356
2015-03-25 07:15,2253.2003,1509.8905,2.881434
2015-03-25 07:30,2253.3286,1509.8858,2.8799588
2015-03-25 07:45,2253.475,1509.8861,2.8777281
