time,CE01 Salinity,CE01 Temperature,CE01 Pressure,CE01 Density,GI Salinity,GI Temperature,GI Pressure,GI Density,GP Salinity,GP Temperature,GP Pressure,GP Density,CP04 Salinity,CP04 Temperature,CP04 Pressure,CP04 Density,CE01 DenCS,CE01 DenCT,GI DenCS,GI DenCT,GP DenCS,GP DenCT,CP04 DenCS,CP04 DenCT,CE01 MeanS,CE01 MeanT,GI MeanS,GI MeanT,GP MeanS,GP MeanT,CP04 MeanS,CP04 MeanT
2018-07-04 17:00:00,33.782,9.026,7.378,1026.197,34.843,6.498,36.047,1027.532,32.428,8.759,39.200,1025.325,33.512,19.172,7.329,1023.878,1025.503,1025.912,1027.519,1027.600,1025.215,1024.975,1024.204,1024.215,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-04 18:00:00,33.765,9.428,7.398,1026.119,34.846,6.499,35.860,1027.533,32.428,8.591,38.772,1025.349,33.441,19.011,7.357,1023.865,1025.440,1025.899,1027.518,1027.601,1025.239,1024.973,1024.245,1024.161,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-04 19:00:00,33.767,9.332,7.462,1026.136,34.843,6.500,36.349,1027.533,32.473,8.672,38.708,1025.371,33.414,18.989,7.331,1023.850,1025.455,1025.900,1027.520,1027.601,1025.226,1025.008,1024.251,1024.140,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-04 20:00:00,33.758,9.462,7.488,1026.109,34.847,6.459,37.400,1027.546,32.390,8.596,38.755,1025.318,33.393,19.664,7.308,1023.660,1025.434,1025.894,1027.530,1027.609,1025.238,1024.944,1024.078,1024.125,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-04 21:00:00,33.746,9.436,7.414,1026.104,34.851,6.438,38.903,1027.559,32.426,8.009,38.989,1025.433,33.406,19.046,7.317,1023.829,1025.438,1025.884,1027.540,1027.619,1025.326,1024.973,1024.236,1024.135,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-04 22:00:00,33.707,9.683,7.377,1026.033,34.855,6.365,41.230,1027.583,32.478,7.282,39.482,1025.580,33.397,19.151,7.335,1023.796,1025.398,1025.854,1027.560,1027.633,1025.431,1025.015,1024.210,1024.128,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-04 23:00:00,33.716,9.687,7.402,1026.039,34.854,6.341,44.184,1027.599,32.403,7.836,39.829,1025.443,33.384,19.102,7.335,1023.799,1025.398,1025.861,1027.577,1027.646,1025.355,1024.959,1024.222,1024.118,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 00:00:00,33.740,9.481,7.461,1026.092,34.854,6.334,46.144,1027.609,32.423,8.998,39.976,1025.287,33.394,19.244,7.311,1023.770,1025.431,1025.880,1027.587,1027.654,1025.182,1024.975,1024.186,1024.125,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 01:00:00,33.774,9.116,7.371,1026.177,34.866,6.306,46.549,1027.624,32.404,9.441,40.131,1025.204,33.445,19.422,7.339,1023.763,1025.489,1025.906,1027.593,1027.666,1025.113,1024.961,1024.140,1024.165,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 02:00:00,33.770,9.143,7.339,1026.169,34.840,6.333,44.696,1027.591,32.411,9.389,40.213,1025.218,33.446,19.234,7.378,1023.813,1025.485,1025.902,1027.581,1027.637,1025.121,1024.966,1024.189,1024.166,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 03:00:00,33.781,9.057,7.472,1026.192,34.844,6.461,42.117,1027.565,32.403,9.575,40.055,1025.181,33.451,19.519,7.370,1023.743,1025.499,1025.912,1027.552,1027.628,1025.091,1024.960,1024.115,1024.169,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 04:00:00,33.776,9.015,7.364,1026.195,34.834,6.510,39.801,1027.540,32.426,8.851,39.960,1025.312,33.450,19.389,7.342,1023.776,1025.505,1025.907,1027.534,1027.609,1025.205,1024.977,1024.149,1024.168,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 05:00:00,33.759,9.172,7.403,1026.157,34.836,6.504,38.270,1027.536,32.443,9.022,39.583,1025.298,33.459,19.254,7.313,1023.816,1025.480,1025.895,1027.528,1027.604,1025.176,1024.989,1024.183,1024.175,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 06:00:00,33.747,9.228,7.428,1026.138,34.838,6.558,37.398,1027.526,32.369,9.234,39.363,1025.205,33.461,19.869,7.338,1023.660,1025.472,1025.885,1027.517,1027.602,1025.142,1024.930,1024.024,1024.177,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 07:00:00,33.724,9.519,7.439,1026.073,34.841,6.547,37.491,1027.530,32.438,9.021,39.193,1025.292,33.432,19.651,7.327,1023.695,1025.425,1025.867,1027.519,1027.604,1025.175,1024.983,1024.081,1024.155,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 08:00:00,33.689,9.922,7.446,1025.979,34.841,6.529,38.659,1027.538,32.606,7.942,39.133,1025.586,33.427,19.090,7.329,1023.834,1025.359,1025.840,1027.527,1027.610,1025.336,1025.113,1024.225,1024.150,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 09:00:00,33.702,9.721,7.425,1026.023,34.853,5.548,40.806,1027.683,32.541,7.417,39.170,1025.609,33.485,18.969,7.333,1023.909,1025.392,1025.850,1027.663,1027.629,1025.411,1025.063,1024.256,1024.195,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 10:00:00,33.724,9.426,7.422,1026.088,34.842,6.333,43.587,1027.588,32.426,7.610,39.465,1025.493,33.634,19.921,7.338,1023.777,1025.440,1025.867,1027.576,1027.634,1025.385,1024.975,1024.011,1024.309,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 11:00:00,33.720,9.458,7.496,1026.080,34.843,6.468,46.730,1027.585,32.382,7.933,39.662,1025.412,33.737,20.683,7.324,1023.655,1025.435,1025.864,1027.572,1027.648,1025.340,1024.942,1023.809,1024.388,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 12:00:00,33.710,9.641,7.461,1026.042,34.867,5.836,49.485,1027.698,32.447,8.170,39.765,1025.430,33.752,20.449,7.330,1023.729,1025.405,1025.856,1027.667,1027.680,1025.306,1024.992,1023.872,1024.400,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 13:00:00,33.724,9.367,7.430,1026.098,34.840,5.694,50.534,1027.699,32.416,8.848,39.770,1025.304,33.766,20.708,7.331,1023.670,1025.449,1025.867,1027.690,1027.663,1025.204,1024.968,1023.803,1024.410,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 14:00:00,33.754,9.083,7.443,1026.167,34.811,6.263,48.902,1027.597,32.439,8.808,39.950,1025.330,33.775,20.180,7.338,1023.818,1025.495,1025.890,1027.609,1027.633,1025.211,1024.987,1023.943,1024.417,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 15:00:00,33.767,8.958,7.438,1026.197,34.818,5.959,46.494,1027.629,32.406,9.476,39.799,1025.198,33.665,20.173,7.372,1023.736,1025.514,1025.901,1027.638,1027.628,1025.106,1024.961,1023.945,1024.333,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 16:00:00,33.784,8.757,7.409,1026.241,34.903,5.419,43.687,1027.752,32.388,9.589,39.424,1025.164,33.450,19.628,7.335,1023.714,1025.545,1025.914,1027.692,1027.682,1025.086,1024.945,1024.087,1024.168,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 17:00:00,33.730,9.282,7.435,1026.115,34.828,6.177,41.573,1027.587,32.393,9.792,39.254,1025.134,33.381,19.453,7.341,1023.707,1025.463,1025.871,1027.587,1027.612,1025.052,1024.948,1024.132,1024.116,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 18:00:00,33.724,9.479,7.448,1026.078,34.855,5.887,40.141,1027.639,32.418,9.574,38.883,1025.188,33.406,19.340,7.354,1023.754,1025.432,1025.867,1027.618,1027.628,1025.085,1024.966,1024.161,1024.135,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 19:00:00,33.638,10.155,7.469,1025.900,34.820,6.160,39.888,1027.576,32.423,9.074,38.653,1025.269,33.367,19.401,7.379,1023.709,1025.320,1025.800,1027.581,1027.599,1025.164,1024.969,1024.146,1024.105,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 20:00:00,33.633,10.013,7.467,1025.920,34.856,5.725,40.154,1027.661,32.439,9.001,38.665,1025.292,33.347,19.503,7.341,1023.667,1025.344,1025.796,1027.638,1027.629,1025.175,1024.981,1024.119,1024.089,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 21:00:00,33.612,9.956,7.421,1025.914,34.874,4.990,41.439,1027.770,32.460,7.659,38.748,1025.510,33.370,19.585,7.349,1023.664,1025.353,1025.780,1027.733,1027.649,1025.375,1024.998,1024.098,1024.107,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 22:00:00,33.636,9.831,7.492,1025.953,34.890,4.820,44.165,1027.815,32.436,7.496,39.046,1025.515,33.418,19.835,7.323,1023.636,1025.374,1025.798,1027.766,1027.673,1025.399,1024.981,1024.033,1024.143,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-05 23:00:00,33.730,9.364,7.480,1026.104,34.885,4.899,48.021,1027.820,32.431,7.548,39.416,1025.505,33.652,20.441,7.336,1023.655,1025.450,1025.872,1027.774,1027.687,1025.394,1024.978,1023.874,1024.323,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 00:00:00,33.732,9.396,7.453,1026.100,34.888,4.852,51.703,1027.845,32.326,8.503,39.775,1025.285,33.744,20.483,7.322,1023.714,1025.445,1025.873,1027.797,1027.707,1025.257,1024.898,1023.863,1024.393,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 01:00:00,33.745,9.241,7.476,1026.135,34.890,5.064,53.909,1027.832,32.407,9.227,39.957,1025.239,33.645,20.240,7.296,1023.703,1025.470,1025.884,1027.782,1027.718,1025.146,1024.962,1023.927,1024.317,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 02:00:00,33.752,9.209,7.498,1026.146,34.850,5.947,53.459,1027.689,32.387,9.702,40.127,1025.148,33.726,19.935,7.251,1023.844,1025.475,1025.889,1027.671,1027.685,1025.070,1024.947,1024.007,1024.379,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 03:00:00,33.797,8.700,7.468,1026.261,34.859,5.194,50.674,1027.777,32.422,9.049,40.180,1025.280,33.785,20.052,7.285,1023.859,1025.554,1025.924,1027.752,1027.679,1025.175,1024.975,1023.976,1024.425,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 04:00:00,33.808,8.554,7.440,1026.292,34.868,5.324,46.901,1027.751,32.421,9.023,40.143,1025.283,33.798,19.727,7.251,1023.953,1025.576,1025.933,1027.719,1027.669,1025.179,1024.974,1024.061,1024.434,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 05:00:00,33.797,8.688,7.471,1026.262,34.848,5.773,43.921,1027.664,32.412,8.969,39.917,1025.283,33.768,20.257,7.245,1023.791,1025.556,1025.924,1027.649,1027.639,1025.186,1024.966,1023.922,1024.411,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 06:00:00,33.762,9.107,7.469,1026.169,34.884,5.950,41.578,1027.661,32.425,9.134,39.598,1025.266,33.715,22.030,7.248,1023.261,1025.491,1025.897,1027.616,1027.657,1025.159,1024.975,1023.440,1024.371,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 07:00:00,33.734,9.552,7.414,1026.074,34.808,6.297,40.231,1027.550,32.417,9.148,39.411,1025.257,33.720,22.231,7.202,1023.215,1025.420,1025.875,1027.565,1027.591,1025.156,1024.968,1023.384,1024.374,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 08:00:00,33.688,9.860,7.413,1025.988,34.824,6.453,39.974,1027.540,32.448,8.663,39.073,1025.354,33.696,22.666,7.244,1023.072,1025.369,1025.839,1027.543,1027.602,1025.229,1024.990,1023.262,1024.356,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 09:00:00,33.538,10.627,7.488,1025.741,34.861,5.901,41.253,1027.648,32.432,8.270,39.080,1025.400,33.698,22.167,7.226,1023.214,1025.240,1025.722,1027.621,1027.638,1025.288,1024.977,1023.402,1024.358,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 10:00:00,33.545,10.353,7.462,1025.794,34.846,5.595,43.258,1027.682,32.430,7.898,39.160,1025.454,33.679,22.414,7.174,1023.134,1025.287,1025.728,1027.669,1027.635,1025.343,1024.976,1023.332,1024.343,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 11:00:00,33.591,10.076,7.469,1025.877,34.871,5.157,46.258,1027.771,32.427,7.984,39.374,1025.440,33.703,21.637,7.193,1023.369,1025.333,1025.763,1027.736,1027.669,1025.331,1024.975,1023.549,1024.361,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 12:00:00,33.649,9.875,7.458,1025.956,34.842,5.389,49.751,1027.736,32.375,8.573,39.570,1025.313,33.733,22.584,7.250,1023.127,1025.367,1025.809,1027.724,1027.661,1025.245,1024.935,1023.285,1024.385,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 13:00:00,33.691,9.672,7.401,1026.022,34.851,5.088,52.041,1027.790,32.394,9.250,39.652,1025.224,33.743,22.573,7.232,1023.138,1025.400,1025.841,1027.771,1027.679,1025.141,1024.951,1023.288,1024.392,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 14:00:00,33.669,9.774,7.383,1025.989,34.861,5.145,51.961,1027.790,32.396,9.678,39.780,1025.157,33.752,22.096,7.216,1023.278,1025.383,1025.824,1027.764,1027.687,1025.073,1024.953,1023.422,1024.399,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 15:00:00,33.680,9.722,7.518,1026.006,34.851,5.270,50.066,1027.759,32.410,9.521,39.848,1025.194,33.830,22.572,7.213,1023.204,1025.392,1025.833,1027.740,1027.670,1025.098,1024.964,1023.288,1024.459,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 16:00:00,33.656,9.898,7.513,1025.957,34.837,5.284,46.765,1027.731,32.449,8.861,40.046,1025.329,33.934,23.368,7.186,1023.055,1025.363,1025.814,1027.723,1027.644,1025.203,1024.995,1023.060,1024.538,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 17:00:00,33.563,10.424,7.500,1025.796,34.848,5.631,43.524,1027.681,32.428,8.576,40.073,1025.356,33.956,23.532,7.184,1023.023,1025.275,1025.742,1027.666,1027.638,1025.247,1024.979,1023.012,1024.555,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 18:00:00,33.562,10.361,7.340,1025.805,34.851,5.605,41.078,1027.676,32.416,9.153,39.615,1025.256,33.899,22.962,7.148,1023.144,1025.285,1025.741,1027.657,1027.629,1025.156,1024.968,1023.176,1024.512,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 19:00:00,33.558,10.565,7.457,1025.767,34.850,6.247,39.806,1027.587,32.425,8.766,39.114,1025.321,33.969,23.619,7.175,1023.008,1025.250,1025.738,1027.569,1027.622,1025.214,1024.972,1022.986,1024.565,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 20:00:00,33.559,10.795,7.511,1025.728,34.827,6.408,39.522,1027.547,32.430,8.469,38.861,1025.369,33.942,23.525,7.206,1023.015,1025.210,1025.739,1027.547,1027.603,1025.258,1024.975,1023.014,1024.545,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 21:00:00,33.594,10.694,7.416,1025.772,34.826,6.253,40.194,1027.570,32.423,8.577,38.900,1025.347,33.928,23.561,7.115,1022.993,1025.228,1025.765,1027.570,1027.605,1025.242,1024.970,1023.003,1024.533,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 22:00:00,33.598,10.668,7.468,1025.781,34.865,5.613,41.688,1027.689,32.419,8.839,39.057,1025.305,33.917,23.488,7.115,1023.007,1025.232,1025.769,1027.659,1027.643,1025.202,1024.967,1023.025,1024.525,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-06 23:00:00,33.604,10.446,7.358,1025.824,34.821,6.428,43.041,1027.556,32.421,8.360,39.290,1025.379,33.912,23.411,7.179,1023.025,1025.270,1025.773,1027.560,1027.614,1025.276,1024.970,1023.047,1024.521,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 00:00:00,33.500,11.183,7.478,1025.612,34.820,6.157,45.181,1027.600,32.424,8.096,39.628,1025.423,33.919,23.496,7.190,1023.006,1025.141,1025.693,1027.606,1027.623,1025.316,1024.974,1023.023,1024.527,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 01:00:00,33.162,11.972,7.451,1025.205,34.845,5.710,47.349,1027.687,32.412,9.149,40.056,1025.255,33.916,23.552,7.195,1022.988,1024.997,1025.430,1027.673,1027.653,1025.159,1024.967,1023.006,1024.524,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 02:00:00,33.017,12.164,7.396,1025.057,34.831,5.952,48.362,1027.651,32.405,9.570,40.260,1025.184,33.931,23.558,7.218,1022.997,1024.961,1025.316,1027.647,1027.647,1025.092,1024.962,1023.005,1024.536,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 03:00:00,33.283,11.759,7.497,1025.340,34.849,5.729,47.684,1027.689,32.433,9.156,40.310,1025.272,33.932,23.515,7.234,1023.011,1025.037,1025.524,1027.672,1027.657,1025.159,1024.984,1023.017,1024.537,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 04:00:00,33.416,11.534,7.479,1025.484,34.867,5.716,45.254,1027.694,32.474,8.442,40.470,1025.414,33.923,23.488,7.216,1023.011,1025.078,1025.627,1027.663,1027.661,1025.269,1025.017,1023.025,1024.530,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 05:00:00,33.413,11.559,7.493,1025.477,34.861,5.737,42.345,1027.674,32.433,7.944,40.267,1025.455,33.915,23.403,7.212,1023.030,1025.074,1025.625,1027.647,1027.643,1025.341,1024.984,1023.050,1024.524,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 06:00:00,33.407,11.544,7.403,1025.475,34.805,5.928,40.173,1027.595,32.414,8.389,40.006,1025.373,33.869,22.890,7.148,1023.143,1025.076,1025.620,1027.613,1027.588,1025.275,1024.968,1023.197,1024.488,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 07:00:00,33.424,11.401,7.490,1025.515,34.794,6.068,38.379,1027.559,32.432,8.406,39.564,1025.383,33.803,22.314,7.160,1023.256,1025.102,1025.634,1027.586,1027.571,1025.270,1024.980,1023.360,1024.437,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 08:00:00,33.496,11.004,7.511,1025.642,34.825,6.405,38.192,1027.540,32.429,8.306,39.218,1025.394,33.691,21.824,7.104,1023.308,1025.174,1025.690,1027.541,1027.595,1025.284,1024.976,1023.497,1024.352,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 09:00:00,33.429,11.239,7.366,1025.547,34.830,6.440,38.228,1027.539,32.443,8.148,38.912,1025.426,33.700,21.468,7.169,1023.414,1025.131,1025.637,1027.537,1027.599,1025.305,1024.986,1023.596,1024.359,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 10:00:00,33.207,11.868,7.523,1025.259,34.837,6.050,39.065,1027.600,32.426,8.489,38.943,1025.363,33.695,21.232,7.187,1023.474,1025.017,1025.464,1027.592,1027.609,1025.255,1024.973,1023.660,1024.355,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 11:00:00,33.151,11.986,7.487,1025.194,34.814,6.307,40.295,1027.554,32.446,9.072,38.982,1025.290,33.766,21.093,7.173,1023.566,1024.995,1025.421,1027.564,1027.596,1025.166,1024.988,1023.698,1024.409,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 12:00:00,32.374,13.048,7.497,1024.387,34.837,6.232,42.035,1027.590,32.406,9.594,39.239,1025.176,33.820,21.203,7.169,1023.577,1024.790,1024.816,1027.582,1027.622,1025.084,1024.958,1023.668,1024.451,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 13:00:00,32.863,12.425,7.434,1024.888,34.834,6.126,43.909,1027.610,32.408,9.135,39.375,1025.251,33.939,21.547,7.186,1023.574,1024.911,1025.196,1027.604,1027.628,1025.158,1024.960,1023.574,1024.542,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 14:00:00,32.633,12.701,7.431,1024.656,34.855,5.851,45.242,1027.668,32.389,8.196,39.462,1025.380,34.042,21.944,7.261,1023.542,1024.858,1025.018,1027.646,1027.651,1025.301,1024.946,1023.464,1024.621,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 15:00:00,33.141,12.014,7.473,1025.182,34.844,6.166,45.474,1027.620,32.439,8.120,39.696,1025.431,34.024,22.151,7.310,1023.471,1024.989,1025.413,1027.606,1027.643,1025.313,1024.986,1023.407,1024.608,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 16:00:00,33.230,11.818,7.428,1025.287,34.844,6.461,44.164,1027.575,32.359,9.269,39.807,1025.195,34.044,22.021,7.243,1023.522,1025.026,1025.482,1027.561,1027.637,1025.139,1024.924,1023.443,1024.622,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 17:00:00,33.270,11.736,7.485,1025.333,34.841,6.470,41.478,1027.559,32.418,9.530,39.545,1025.198,34.157,21.919,7.242,1023.636,1025.041,1025.514,1027.547,1027.623,1025.096,1024.969,1023.472,1024.709,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 18:00:00,33.070,12.175,7.397,1025.096,34.848,6.307,39.232,1027.576,32.447,8.907,39.407,1025.318,34.127,21.762,7.261,1023.657,1024.959,1025.358,1027.559,1027.618,1025.193,1024.991,1023.515,1024.686,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 19:00:00,33.191,12.003,7.494,1025.223,34.862,6.309,37.711,1027.580,32.451,8.192,39.094,1025.427,34.151,21.648,7.333,1023.708,1024.991,1025.452,1027.552,1027.622,1025.300,1024.992,1023.547,1024.705,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 20:00:00,33.112,12.184,7.473,1025.127,34.844,6.446,36.744,1027.542,32.429,8.162,39.166,1025.415,34.237,21.633,7.252,1023.777,1024.957,1025.390,1027.529,1027.603,1025.305,1024.976,1023.551,1024.771,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 21:00:00,33.106,12.232,7.491,1025.114,34.829,6.433,36.523,1027.532,32.416,8.079,38.836,1025.415,34.255,21.688,7.309,1023.775,1024.948,1025.386,1027.530,1027.591,1025.315,1024.965,1023.536,1024.785,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 22:00:00,33.189,12.110,7.465,1025.201,34.828,6.537,36.953,1027.519,32.435,8.103,38.716,1025.426,34.225,21.635,7.345,1023.767,1024.971,1025.451,1027.518,1027.592,1025.311,1024.978,1023.550,1024.761,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-07 23:00:00,33.174,12.083,7.456,1025.194,34.842,6.508,37.466,1027.536,32.423,8.818,39.102,1025.311,34.198,21.470,7.271,1023.791,1024.976,1025.439,1027.524,1027.605,1025.206,1024.971,1023.595,1024.741,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-08 00:00:00,32.898,12.436,7.452,1024.911,34.832,6.509,38.275,1027.532,32.414,8.785,39.266,1025.310,34.186,21.387,7.288,1023.805,1024.909,1025.224,1027.528,1027.601,1025.212,1024.964,1023.618,1024.732,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
2018-07-08 01:00:00,32.813,12.535,7.508,1024.827,34.846,6.362,39.467,1027.568,32.424,8.996,39.754,1025.286,34.132,21.399,7.254,1023.761,1024.890,1025.157,1027.553,1027.617,1025.181,1024.974,1023.615,1024.690,32.900,10.709,34.830,5.965,32.293,10.860,33.946,17.792
