Date,Offset Depth (m),Threshold
5/7/16,2.09,3.3
5/8/16,2.0824,3.3
5/9/16,2.0713,3.3
5/10/16,2.0842,3.3
5/11/16,2.0805,3.3
5/12/16,2.0539,3.3
5/13/16,2.0435,3.3
5/14/16,2.0313,3.3
5/15/16,2.0303,3.3
5/16/16,2.0314,3.3
5/17/16,2.0409,3.3
5/18/16,2.0385,3.3
5/19/16,2.059,3.3
5/20/16,2.0922,3.3
5/22/16,2.0765,3.3
5/23/16,2.1049,3.3
5/24/16,2.0709,3.3
5/25/16,2.0604,3.3
5/26/16,2.0555,3.3
5/27/16,2.0578,3.3
5/28/16,2.0589,3.3
5/29/16,2.0254,3.3
5/30/16,2.0518,3.3
5/31/16,2.0641,3.3
6/1/16,2.0722,3.3
6/2/16,2.0623,3.3
6/3/16,2.0282,3.3
6/4/16,2.022,3.3
6/5/16,2.0477,3.3
6/6/16,2.05,3.3
6/7/16,2.0372,3.3
6/8/16,2.0402,3.3
6/9/16,2.0545,3.3
6/10/16,2.0689,3.3
6/11/16,2.0691,3.3
6/12/16,2.0449,3.3
6/13/16,2.0455,3.3
6/14/16,2.0763,3.3
6/15/16,2.0788,3.3
6/16/16,2.0759,3.3
6/17/16,2.0709,3.3
6/18/16,2.0647,3.3
6/19/16,2.0768,3.3
6/20/16,2.098,3.3
6/21/16,2.0824,3.3
6/22/16,2.0925,3.3
6/23/16,2.087,3.3
6/24/16,2.0833,3.3
6/25/16,2.1044,3.3
6/26/16,2.1221,3.3
6/27/16,2.103,3.3
6/28/16,2.0983,3.3
6/29/16,2.0954,3.3
6/30/16,2.0947,3.3
7/1/16,2.1052,3.3
7/2/16,2.0757,3.3
7/3/16,2.066,3.3
7/4/16,2.0903,3.3
7/5/16,2.0937,3.3
7/6/16,2.1106,3.3
7/7/16,2.1166,3.3
7/8/16,2.1135,3.3
7/9/16,2.1161,3.3
7/10/16,2.1377,3.3
7/11/16,2.1373,3.3
7/12/16,2.1353,3.3
7/13/16,2.1231,3.3
7/14/16,2.1189,3.3
7/15/16,2.1166,3.3
7/16/16,2.1283,3.3
7/17/16,2.1109,3.3
7/18/16,2.1211,3.3
7/19/16,2.1321,3.3
7/20/16,2.1568,3.3
7/21/16,2.1375,3.3
7/22/16,2.141,3.3
7/23/16,2.1699,3.3
7/24/16,2.1731,3.3
7/25/16,2.1729,3.3
7/26/16,2.1801,3.3
7/27/16,2.1489,3.3
7/28/16,2.1358,3.3
7/29/16,2.1231,3.3
7/30/16,2.1251,3.3
7/31/16,2.1142,3.3
8/1/16,2.1319,3.3
8/2/16,2.1237,3.3
8/3/16,2.1346,3.3
8/4/16,2.1376,3.3
8/5/16,2.157,3.3
8/6/16,2.1734,3.3
8/7/16,2.1996,3.3
8/8/16,2.1987,3.3
8/9/16,2.2038,3.3
8/10/16,2.1921,3.3
8/11/16,2.1786,3.3
8/12/16,2.1618,3.3
8/13/16,2.1515,3.3
8/14/16,2.1644,3.3
8/15/16,2.1445,3.3
8/16/16,2.1644,3.3
8/17/16,2.1574,3.3
8/18/16,2.167,3.3
8/19/16,2.1685,3.3
8/20/16,2.17,3.3
8/21/16,2.2159,3.3
8/22/16,2.2179,3.3
8/23/16,2.2095,3.3
8/24/16,2.1863,3.3
8/25/16,2.181,3.3
8/26/16,2.1987,3.3
8/27/16,2.1753,3.3
8/28/16,2.1912,3.3
8/29/16,2.1565,3.3
8/30/16,2.1646,3.3
8/31/16,2.1717,3.3
9/1/16,2.1753,3.3
9/2/16,2.1624,3.3
9/3/16,2.1526,3.3
9/4/16,2.173,3.3
9/5/16,2.1677,3.3
9/6/16,2.1602,3.3
9/7/16,2.1569,3.3
9/8/16,2.165,3.3
9/9/16,2.1723,3.3
9/10/16,2.1406,3.3
9/11/16,2.1403,3.3
9/12/16,2.1459,3.3
9/13/16,2.1735,3.3
9/14/16,2.1806,3.3
9/15/16,2.1822,3.3
9/16/16,2.1786,3.3
9/17/16,2.1703,3.3
9/18/16,2.1803,3.3
9/19/16,2.1668,3.3
9/20/16,2.1565,3.3
9/21/16,2.1652,3.3
9/22/16,2.1858,3.3
9/23/16,2.2059,3.3
9/24/16,2.2044,3.3
9/25/16,2.1822,3.3
9/26/16,2.1688,3.3
9/27/16,2.1629,3.3
9/28/16,2.1806,3.3
9/29/16,2.1727,3.3
9/30/16,2.1332,3.3
10/1/16,2.1716,3.3
10/2/16,2.1932,3.3
10/3/16,2.1897,3.3
10/4/16,2.2062,3.3
10/5/16,2.2015,3.3
10/6/16,2.1994,3.3
10/7/16,2.1983,3.3
10/8/16,2.1999,3.3
10/9/16,2.1972,3.3
10/10/16,2.1844,3.3
10/11/16,2.1717,3.3
10/12/16,2.1814,3.3
10/13/16,2.2053,3.3
10/14/16,2.2111,3.3
10/15/16,2.2107,3.3
10/16/16,2.2153,3.3
10/17/16,2.2172,3.3
10/18/16,2.1982,3.3
10/19/16,2.1744,3.3
10/20/16,2.1916,3.3
10/21/16,2.2065,3.3
10/22/16,2.224,3.3
10/23/16,2.2283,3.3
10/24/16,2.2186,3.3
10/25/16,2.2521,3.3
10/26/16,2.2443,3.3
10/27/16,2.1944,3.3
10/28/16,2.2313,3.3
10/29/16,2.2433,3.3
10/30/16,2.2147,3.3
10/31/16,2.2109,3.3
11/1/16,2.231,3.3
11/2/16,2.2375,3.3
11/3/16,2.2247,3.3
11/4/16,2.2067,3.3
11/5/16,2.2142,3.3
11/6/16,2.2153,3.3
11/7/16,2.1918,3.3
11/8/16,2.2165,3.3
11/9/16,2.2396,3.3
11/10/16,2.2542,3.3
11/11/16,2.2393,3.3
11/12/16,2.2465,3.3
11/13/16,2.2364,3.3
11/14/16,2.2422,3.3
11/15/16,2.2624,3.3
11/16/16,2.2811,3.3
11/17/16,2.2717,3.3
11/18/16,2.2518,3.3
11/19/16,2.2842,3.3
11/20/16,2.2728,3.3
11/21/16,2.2931,3.3
11/22/16,2.2667,3.3
11/23/16,2.2758,3.3
11/24/16,2.2763,3.3
11/25/16,2.2881,3.3
11/26/16,2.2797,3.3
11/27/16,2.2906,3.3
11/28/16,2.2966,3.3
11/29/16,2.2988,3.3
11/30/16,2.2712,3.3
12/1/16,2.2529,3.3
12/2/16,2.2548,3.3
12/3/16,2.2557,3.3
12/4/16,2.2508,3.3
12/5/16,2.2374,3.3
1/1/17,,3.3
2/1/17,,3.3
3/1/17,,3.3
4/1/17,,3.3
5/1/17,,3.3
6/1/17,,3.3
7/1/17,,3.3
8/1/17,,3.3
9/1/17,,3.3
10/1/17,,3.3
11/1/17,,3.3
12/1/17,,3.3
1/1/18,,3.3
2/1/18,,3.3
3/1/18,,3.3
4/1/18,,3.3
5/1/18,,3.3
6/1/18,,3.3
7/1/18,,3.3
8/1/18,,3.3
9/1/18,,3.3
10/1/18,,3.3
11/1/18,,3.3
12/1/18,,3.3
1/1/19,,3.3
2/1/19,,3.3
3/1/19,,3.3
4/1/19,,3.3
5/1/19,,3.3
6/1/19,,3.3
7/1/19,,3.3
8/1/19,,3.3
9/1/19,,3.3
10/1/19,,3.3
11/1/19,,3.3
12/1/19,,3.3
1/1/20,,3.3
2/1/20,,3.3
3/1/20,,3.3
4/1/20,,3.3
5/1/20,,3.3
6/1/20,,3.3
7/1/20,,3.3
8/1/20,,3.3
9/1/20,,3.3
10/1/20,,3.3
11/1/20,,3.3
12/1/20,,3.3
1/1/21,,3.3
2/1/21,,3.3
3/1/21,,3.3
4/1/21,,3.3
5/1/21,,3.3
6/1/21,,3.3
7/1/21,,3.3
8/1/21,,3.3
9/1/21,,3.3
10/1/21,,3.3
11/1/21,,3.3
12/1/21,,3.3
1/1/22,,3.3
2/1/22,,3.3
3/1/22,,3.3
4/1/22,,3.3
5/1/22,,3.3
6/1/22,,3.3
7/1/22,,3.3
8/1/22,,3.3
9/1/22,,3.3
10/1/22,,3.3
11/1/22,,3.3
12/1/22,,3.3
